file,stem,path,source_dir,channel,embedding_dimension,status,error,n_samples_original,n_samples_used,state_dim,subsample_step,dt_used,steps_used,elapsed_sec,dataset_id,sample_id,observable,ordered_coordinate,source_file,Exp1,Exp2,Exp3,Exp4,Exp5,Exp6,Exp7,Exp8,Exp9,Exp10,LLE,MLE,most_negative_exp,sum_exponents,mean_exponent,std_exponent,spectral_radius_abs,positive_count,negative_count,near_zero_count,KS_entropy_proxy,Kaplan_Yorke_dim,expansion_entropy,chaos_timescale,hyperchaos_flag,dissipative_flag,reliable_steps_flag,quality_score,divergence_coordinate_scale,multiple_positive_directions_flag
8dembedded_A__transmission.npy,8dembedded_A__transmission,embeddings_4to10/8dembedded_A__transmission.npy,embeddings_4to10,A__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014282941818237305,N003,A,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,82.06807484518184,58.33137611825333,33.71909169800263,1.8127829344097535,-24.17167953986924,-67.96973999774902,-113.79597934262077,-228.90039005117,,,82.06807484518184,58.03951422047927,-228.90039005117,-258.90646333556145,-32.36330791694518,95.81752267213231,228.90039005117,4,4,0,175.93132559584757,6.736316929141687,0.7830271767207173,0.012185006190122775,True,True,False,66.29126073623883,0.012185006190122775,True
3dembedded_C__transmission.npy,3dembedded_C__transmission,3dembedding_data/3dembedded_C__transmission.npy,3dembedding_data,C__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012223958969116211,N003,C,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,133.14039322333582,42.36708295500024,-161.02233884445272,,,,,,,,133.14039322333582,4.828379111294443,-161.02233884445272,14.48513733388333,4.828379111294443,122.98995609153205,161.02233884445272,2,1,0,175.50747617833605,3.0,0.7973567193165491,0.007510868608616425,True,False,True,70.71067811865474,0.007510868608616425,True
3dembedded_U__macroscopic_removal_cross_section.npy,3dembedded_U__macroscopic_removal_cross_section,3dembedding_data/3dembedded_U__macroscopic_removal_cross_section.npy,3dembedding_data,U__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012047767639160156,N003,U,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,137.1055279821122,37.888572456945305,-179.97604804663362,,,,,,,,137.1055279821122,-1.6606492025253772,-179.97604804663362,-4.9819476075761315,-1.6606492025253772,132.4343539635664,179.97604804663362,2,1,0,174.9941004390575,2.972318829857375,0.7537498278817502,0.007293651938895326,True,True,True,70.71067811865474,0.007293651938895326,True
8dembedded_V__macroscopic_removal_cross_section.npy,8dembedded_V__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_V__macroscopic_removal_cross_section.npy,embeddings_4to10,V__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.015031099319458008,N003,V,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,92.4351852618068,65.45668158593772,15.114184861152864,-1.8952995836006898,-19.060354964772344,-59.235331676985275,-119.5987622282055,-213.1028130546317,,,92.4351852618068,57.66868390296579,-213.1028130546317,-239.88650979929812,-29.985813724912266,93.17756817883846,213.1028130546317,3,5,0,173.00605170889736,6.7760537296066605,0.8334116423036493,0.010818391256183148,True,True,False,66.29126073623883,0.010818391256183148,True
8dembedded_A__macroscopic_removal_cross_section.npy,8dembedded_A__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_A__macroscopic_removal_cross_section.npy,embeddings_4to10,A__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.013963460922241211,N003,A,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,85.95107472826005,40.25871955239047,37.25346813228572,8.933099284154663,-35.958209206411915,-61.35781563117517,-107.65821367421444,-219.09209930522607,,,85.95107472826005,54.48775413764542,-219.09209930522607,-251.66997611993668,-31.458747014992085,91.65708107224572,219.09209930522607,4,4,0,172.3963616970909,6.697395343068808,0.8447771571515725,0.011634525841143528,True,True,False,66.29126073623883,0.011634525841143528,True
8dembedded_C__transmission.npy,8dembedded_C__transmission,embeddings_4to10/8dembedded_C__transmission.npy,embeddings_4to10,C__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014176130294799805,N003,C,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,79.63839277047728,56.27675971511411,36.405354570280046,-2.81702031901628,-17.84149047731563,-72.99488271333398,-115.71948999640468,-224.11004284431675,,,79.63839277047728,57.44016901862381,-224.11004284431675,-261.16241929451587,-32.645302411814484,94.59108700677585,224.11004284431675,3,5,0,172.32050705587145,6.6798086782844415,0.9563230638882566,0.01255675767945319,True,True,False,66.29126073623883,0.01255675767945319,True
6dembedded_T__transmission.npy,6dembedded_T__transmission,embeddings_4to10/6dembedded_T__transmission.npy,embeddings_4to10,T__transmission,6,ok,,5995,2998,6,2,0.004603362395251549,150,0.012511491775512695,N003,T,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,83.6142428191367,63.35183222478458,24.95429208607863,-42.60544908994542,-111.82760393004851,-216.04343341616195,,,,,83.6142428191367,57.3067890433333,-216.04343341616195,-198.55611930615595,-33.09268655102599,104.92232042334996,216.04343341616195,3,3,0,171.9203671299999,5.0809435113740316,0.9089555481010265,0.011959684932662345,True,True,True,70.71067811865474,0.011959684932662345,True
7dembedded_S__transmission.npy,7dembedded_S__transmission,embeddings_4to10/7dembedded_S__transmission.npy,embeddings_4to10,S__transmission,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.01473546028137207,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,89.02181471317344,59.459782290105025,22.83665277975551,-8.831881609650745,-61.39559162486472,-99.24981207589892,-232.17844849556582,,,,89.02181471317344,57.10608326101133,-232.17844849556582,-230.3374840229462,-32.905354860420886,101.42365405438728,232.17844849556582,3,4,0,171.318249783034,6.007929092835913,0.8884565949912318,0.011233201695808838,True,True,True,70.71067811865474,0.011233201695808838,True
3dembedded_A__macroscopic_removal_cross_section.npy,3dembedded_A__macroscopic_removal_cross_section,3dembedding_data/3dembedded_A__macroscopic_removal_cross_section.npy,3dembedding_data,A__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012292146682739258,N003,A,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,139.18675784339803,31.943384146240493,-191.26539475355617,,,,,,,,139.18675784339803,-6.711750921305878,-191.26539475355617,-20.135252763917634,-6.711750921305878,137.6476683161466,191.26539475355617,2,1,0,171.13014198963853,2.8947261066756913,0.6944347911777998,0.007184591519296119,True,True,True,70.71067811865474,0.007184591519296119,True
8dembedded_C__macroscopic_removal_cross_section.npy,8dembedded_C__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_C__macroscopic_removal_cross_section.npy,embeddings_4to10,C__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014974117279052734,N003,C,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,85.28466294192431,49.98274486681202,35.220517474093874,-5.298738316017533,-27.816571206364504,-60.96065959639006,-118.13504430936834,-208.99745485057304,,,85.28466294192431,56.829308427610066,-208.99745485057304,-250.7205429958833,-31.340067874485413,90.35243469430117,208.99745485057304,3,5,0,170.4879252828302,6.646818703211833,0.9393815493112336,0.011725437675481731,True,True,False,66.29126073623883,0.011725437675481731,True
3dembedded_B__transmission.npy,3dembedded_B__transmission,3dembedding_data/3dembedded_B__transmission.npy,3dembedding_data,B__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.011695146560668945,N003,B,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,141.2214872519705,26.936846907746276,-183.95889095277573,,,,,,,,141.2214872519705,-5.266852264352981,-183.95889095277573,-15.800556793058945,-5.266852264352981,134.69317793320926,183.95889095277573,2,1,0,168.1583341597168,2.9141082189003025,0.6347576946044021,0.007081075404734819,True,True,True,70.71067811865474,0.007081075404734819,True
3dembedded_B__macroscopic_removal_cross_section.npy,3dembedded_B__macroscopic_removal_cross_section,3dembedding_data/3dembedded_B__macroscopic_removal_cross_section.npy,3dembedding_data,B__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012139320373535156,N003,B,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,146.95527788750647,18.786289439503015,-213.93553756308802,,,,,,,,146.95527788750647,-16.064656745359514,-213.93553756308802,-48.19397023607854,-16.064656745359514,149.3797989614256,213.93553756308802,2,1,0,165.74156732700948,2.7747266733472626,0.5099293432385963,0.006804791324102663,True,True,True,70.71067811865474,0.006804791324102663,True
3dembedded_C__macroscopic_removal_cross_section.npy,3dembedded_C__macroscopic_removal_cross_section,3dembedding_data/3dembedded_C__macroscopic_removal_cross_section.npy,3dembedding_data,C__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.011602640151977539,N003,C,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,132.59075109558617,32.28563440214678,-153.95417570339924,,,,,,,,132.59075109558617,3.640736598111232,-153.95417570339924,10.922209794333696,3.640736598111232,118.72207431984923,153.95417570339924,2,1,0,164.87638549773294,3.0,0.7134832270050957,0.007542004187600451,True,False,True,70.71067811865474,0.007542004187600451,True
8dembedded_B__macroscopic_removal_cross_section.npy,8dembedded_B__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_B__macroscopic_removal_cross_section.npy,embeddings_4to10,B__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.015003681182861328,N003,B,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,88.81205321784014,55.17001354171845,18.521893521522134,1.9069316520770532,-28.80738681150703,-52.22708924928026,-104.35523202511706,-249.936323938058,,,88.81205321784014,54.16798676036024,-249.936323938058,-270.91514009080447,-33.86439251135056,99.38520157614865,249.936323938058,4,4,0,164.41089193315779,6.7989672798801575,0.7190066978773364,0.01125973292777252,True,True,False,66.29126073623883,0.01125973292777252,True
4dembedded_U__macroscopic_removal_cross_section.npy,4dembedded_U__macroscopic_removal_cross_section,embeddings_4to10/4dembedded_U__macroscopic_removal_cross_section.npy,embeddings_4to10,U__macroscopic_removal_cross_section,4,ok,,5997,2999,4,2,0.004603362395251549,150,0.012433290481567383,N003,U,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,118.80421157520811,43.773969211546415,-64.10660348809704,-221.15935350565863,,,,,,,118.80421157520811,32.8238590995525,-221.15935350565863,-122.68777620700114,-30.671944051750284,127.75821374250894,221.15935350565863,2,2,0,162.57818078675453,3.4452516962893815,0.8403845487280224,0.008417210019250517,True,True,True,70.71067811865474,0.008417210019250517,True
8dembedded_U__transmission.npy,8dembedded_U__transmission,embeddings_4to10/8dembedded_U__transmission.npy,embeddings_4to10,U__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.01401066780090332,N003,U,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,79.72264124160385,58.928310055214894,23.808990437047527,-4.648698965573912,-39.18773561006016,-53.82754776884307,-97.59160572037703,-240.22264041712452,,,79.72264124160385,54.153313911288755,-240.22264041712452,-273.0182867481124,-34.12728584351405,95.36998516629416,240.22264041712452,3,5,0,162.45994173386626,6.663950130865198,0.9089766033959159,0.012543488078492595,True,True,False,66.29126073623883,0.012543488078492595,True
8dembedded_U__macroscopic_removal_cross_section.npy,8dembedded_U__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_U__macroscopic_removal_cross_section.npy,embeddings_4to10,U__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014963626861572266,N003,U,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,75.2917565959699,53.60076924327436,32.38401479407608,-3.1029052218302624,-25.2782145776637,-46.39237768666802,-119.84846228730136,-230.87269731375872,,,75.2917565959699,53.75884687777344,-230.87269731375872,-264.21811645390176,-33.02726455673772,94.42651838479232,230.87269731375872,3,5,0,161.27654063332034,6.721770154545602,0.9503811001355319,0.013281666482642888,True,True,False,66.29126073623883,0.013281666482642888,True
8dembedded_R__macroscopic_removal_cross_section.npy,8dembedded_R__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_R__macroscopic_removal_cross_section.npy,embeddings_4to10,R__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.013959407806396484,N003,R,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,86.09143816051213,49.381623604671965,24.322754072327342,-5.7876855451789675,-10.533928472375834,-61.9082058913,-119.61503873872005,-199.27959187871733,,,86.09143816051213,53.26527194583715,-199.27959187871733,-237.32863468878074,-29.666079336097592,87.60598358285868,199.27959187871733,3,5,0,159.79581583751144,6.6819041885429185,0.8944467423792622,0.011615556916769845,True,True,False,66.29126073623883,0.011615556916769845,True
4dembedded_S__transmission.npy,4dembedded_S__transmission,embeddings_4to10/4dembedded_S__transmission.npy,embeddings_4to10,S__transmission,4,ok,,5997,2999,4,2,0.004603362395251549,150,0.012258529663085938,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,109.2984603817889,49.131709394658486,-67.4439716790289,-206.34879035234664,,,,,,,109.2984603817889,30.32873269913949,-206.34879035234664,-115.36259225492817,-28.840648063732043,120.58343478961446,206.34879035234664,2,2,0,158.43016977644737,3.4409340027729596,0.8933071611760507,0.009149259710584341,True,True,True,70.71067811865474,0.009149259710584341,True
4dembedded_R__macroscopic_removal_cross_section.npy,4dembedded_R__macroscopic_removal_cross_section,embeddings_4to10/4dembedded_R__macroscopic_removal_cross_section.npy,embeddings_4to10,R__macroscopic_removal_cross_section,4,ok,,5997,2999,4,2,0.004603362395251549,150,0.012726783752441406,N003,R,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,108.01083092534121,50.36563560086162,-58.16755161179503,-188.8607232384579,,,,,,,108.01083092534121,33.40297163813593,-188.8607232384579,-88.65180832405011,-22.162952081012527,113.23657526341105,188.8607232384579,2,2,0,158.37646652620282,3.5305969033480973,0.9022065959009157,0.009258330775098063,True,True,True,70.71067811865474,0.009258330775098063,True
4dembedded_V__transmission.npy,4dembedded_V__transmission,embeddings_4to10/4dembedded_V__transmission.npy,embeddings_4to10,V__transmission,4,ok,,5997,2999,4,2,0.004603362395251549,150,0.013060569763183594,N003,V,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,102.9693737610393,54.523605283271756,-43.655901776492534,-217.22689399044728,,,,,,,102.9693737610393,37.94569242260618,-217.22689399044728,-103.38981672262875,-25.847454180657188,122.47092833403129,217.22689399044728,2,2,0,157.49297904431106,3.5240468856164036,0.930625767505903,0.00971162553946086,True,True,True,70.71067811865474,0.00971162553946086,True
3dembedded_S__transmission.npy,3dembedded_S__transmission,3dembedding_data/3dembedded_S__transmission.npy,3dembedding_data,S__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012435436248779297,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,140.31866283912004,16.738129754118248,-162.3357635405585,,,,,,,,140.31866283912004,-1.7596569824400679,-162.3357635405585,-5.278970947320204,-1.7596569824400679,124.24854536349432,162.3357635405585,2,1,0,157.0567925932383,2.967481158604947,0.4894940263641103,0.007126635757258697,True,True,True,70.71067811865474,0.007126635757258697,True
5dembedded_D__transmission.npy,5dembedded_D__transmission,embeddings_4to10/5dembedded_D__transmission.npy,embeddings_4to10,D__transmission,5,ok,,5996,2998,5,2,0.004603362395251549,150,0.012395143508911133,N003,D,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,93.5215015777672,63.107044598017566,-23.79659876256398,-97.1342950836153,-209.0167018699039,,,,,,93.5215015777672,44.27731580440693,-209.0167018699039,-173.3190495402984,-34.66380990805968,109.91833587093248,209.0167018699039,2,3,0,156.62854617578478,4.1707885159905755,0.9726268135181089,0.010692728229651623,True,True,True,70.71067811865474,0.010692728229651623,True
3dembedded_S__macroscopic_removal_cross_section.npy,3dembedded_S__macroscopic_removal_cross_section,3dembedding_data/3dembedded_S__macroscopic_removal_cross_section.npy,3dembedding_data,S__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.01244044303894043,N003,S,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,135.717167384782,20.573646819738897,-148.3984591875693,,,,,,,,135.717167384782,2.630785005650523,-148.3984591875693,7.892355016951569,2.630785005650523,116.68156676244837,148.3984591875693,2,1,0,156.29081420452087,3.0,0.5619105094120558,0.007368264599605328,True,False,True,70.71067811865474,0.007368264599605328,True
3dembedded_A__transmission.npy,3dembedded_A__transmission,3dembedding_data/3dembedded_A__transmission.npy,3dembedding_data,A__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012508869171142578,N003,A,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,147.54811244801166,8.58331771331371,-197.11628504794376,,,,,,,,147.54811244801166,-13.661618295539464,-197.11628504794376,-40.98485488661839,-13.661618295539464,141.58510893650026,197.11628504794376,2,1,0,156.13143016132537,2.792077783544623,0.3071655795972599,0.00677745030694546,True,True,True,70.71067811865474,0.00677745030694546,True
4dembedded_T__transmission.npy,4dembedded_T__transmission,embeddings_4to10/4dembedded_T__transmission.npy,embeddings_4to10,T__transmission,4,ok,,5997,2999,4,2,0.004603362395251549,150,0.01341557502746582,N003,T,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,118.91131334242075,36.60240409385554,-70.41618652299455,-191.62950911074822,,,,,,,118.91131334242075,28.36584363776058,-191.62950911074822,-106.53197819746647,-26.632994549366618,116.53613057553267,191.62950911074822,2,2,0,155.5137174362763,3.444073208287046,0.7872462007959222,0.008409628755174611,True,True,True,70.71067811865474,0.008409628755174611,True
7dembedded_D__macroscopic_removal_cross_section.npy,7dembedded_D__macroscopic_removal_cross_section,embeddings_4to10/7dembedded_D__macroscopic_removal_cross_section.npy,embeddings_4to10,D__macroscopic_removal_cross_section,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.013727188110351562,N003,D,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,72.4276059905496,54.81643889186055,26.33588607868332,-20.991530519578223,-45.30442417324383,-102.53231086393562,-246.65157659625925,,,,72.4276059905496,51.193310320364496,-246.65157659625925,-261.8999111919234,-37.41427302741763,102.11225923771232,246.65157659625925,3,4,0,153.57993096109348,5.851282639909488,0.9325860223055807,0.013806890153603596,True,True,True,70.71067811865474,0.013806890153603596,True
4dembedded_V__macroscopic_removal_cross_section.npy,4dembedded_V__macroscopic_removal_cross_section,embeddings_4to10/4dembedded_V__macroscopic_removal_cross_section.npy,embeddings_4to10,V__macroscopic_removal_cross_section,4,ok,,5997,2999,4,2,0.004603362395251549,150,0.012528657913208008,N003,V,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,99.45685564040734,53.73521922047249,-45.08459453537639,-196.65661052376888,,,,,,,99.45685564040734,36.035826775167806,-196.65661052376888,-88.54913019826546,-22.137282549566365,113.49597562353074,196.65661052376888,2,2,0,153.1920748608798,3.54972716166303,0.9347540549946587,0.01005461105281233,True,True,True,70.71067811865474,0.01005461105281233,True
6dembedded_S__macroscopic_removal_cross_section.npy,6dembedded_S__macroscopic_removal_cross_section,embeddings_4to10/6dembedded_S__macroscopic_removal_cross_section.npy,embeddings_4to10,S__macroscopic_removal_cross_section,6,ok,,5995,2998,6,2,0.004603362395251549,150,0.013020753860473633,N003,S,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,95.69259919332325,53.382959737395254,3.951412611473218,-35.030547518512066,-115.6107034827341,-222.74087227620134,,,,,95.69259919332325,51.0089905140639,-222.74087227620134,-220.3551517352558,-36.72585862254263,106.5646639717946,222.74087227620134,3,3,0,153.02697154219172,5.010710744357628,0.6875699852052505,0.010450128938182012,True,True,True,70.71067811865474,0.010450128938182012,True
5dembedded_D__macroscopic_removal_cross_section.npy,5dembedded_D__macroscopic_removal_cross_section,embeddings_4to10/5dembedded_D__macroscopic_removal_cross_section.npy,embeddings_4to10,D__macroscopic_removal_cross_section,5,ok,,5996,2998,5,2,0.004603362395251549,150,0.012964725494384766,N003,D,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,97.34287123678226,55.564768012690124,-30.08854237468763,-96.2795503007763,-205.25417706564838,,,,,,97.34287123678226,40.93969895826158,-205.25417706564838,-178.71463049163992,-35.742926098327985,108.14771711489965,205.25417706564838,2,3,0,152.90763924947237,4.129300884169193,0.9454594190643594,0.010272965932631512,True,True,True,70.71067811865474,0.010272965932631512,True
5dembedded_S__macroscopic_removal_cross_section.npy,5dembedded_S__macroscopic_removal_cross_section,embeddings_4to10/5dembedded_S__macroscopic_removal_cross_section.npy,embeddings_4to10,S__macroscopic_removal_cross_section,5,ok,,5996,2998,5,2,0.004603362395251549,150,0.01298975944519043,N003,S,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,100.88257483396322,50.271771563596,0.3677394052021375,-93.57353671023759,-257.46686253723806,,,,,,100.88257483396322,50.50736193425379,-257.46686253723806,-199.5183134447143,-39.90366268894286,126.32368008478004,257.46686253723806,3,2,0,151.52208580276135,4.225071873411059,0.5930101273055755,0.009912514640371165,True,True,True,70.71067811865474,0.009912514640371165,True
7dembedded_D__transmission.npy,7dembedded_D__transmission,embeddings_4to10/7dembedded_D__transmission.npy,embeddings_4to10,D__transmission,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.013692140579223633,N003,D,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,73.47200336882761,55.98526071562127,21.824711674015244,-6.187839535153599,-56.61637648655243,-102.29061993005655,-225.03230274162667,,,,73.47200336882761,50.42732525282138,-225.03230274162667,-238.8451629349251,-34.120737562132156,96.51487025401539,225.03230274162667,3,4,0,151.28197575846414,5.864964547064596,0.9083736728177494,0.01361062655362785,True,True,True,70.71067811865474,0.01361062655362785,True
7dembedded_V__macroscopic_removal_cross_section.npy,7dembedded_V__macroscopic_removal_cross_section,embeddings_4to10/7dembedded_V__macroscopic_removal_cross_section.npy,embeddings_4to10,V__macroscopic_removal_cross_section,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.01403951644897461,N003,V,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,79.88139297835552,53.54763355715452,17.62271352259795,-24.909083774809755,-53.89255376120985,-122.64847844111084,-233.97606836857963,,,,79.88139297835552,50.35058001936934,-233.97606836857963,-284.37444428760205,-40.62492061251458,100.93744629420229,233.97606836857963,3,4,0,151.051740058108,5.5890827464017745,0.8694546361340333,0.012518559863758981,True,True,True,70.71067811865474,0.012518559863758981,True
8dembedded_B__transmission.npy,8dembedded_B__transmission,embeddings_4to10/8dembedded_B__transmission.npy,embeddings_4to10,B__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014824867248535156,N003,B,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,83.17386875320473,38.54155689685045,21.29783995861051,7.400578404470155,-17.502498861100257,-51.76025504250732,-101.02980946381685,-252.09982329048057,,,83.17386875320473,47.671088536221895,-252.09982329048057,-271.97854264476916,-33.997317830596145,97.7317594320483,252.09982329048057,4,4,0,150.41384401313584,6.803239069144162,0.7945563698845683,0.012023006925014169,True,True,False,66.29126073623883,0.012023006925014169,True
6dembedded_S__transmission.npy,6dembedded_S__transmission,embeddings_4to10/6dembedded_S__transmission.npy,embeddings_4to10,S__transmission,6,ok,,5995,2998,6,2,0.004603362395251549,150,0.013381242752075195,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,99.13236501312502,50.575598206027955,-10.246402364576207,-43.65954103192609,-110.81907114938426,-239.12445160781843,,,,,99.13236501312502,46.487186951525594,-239.12445160781843,-254.141502934552,-42.356917155758666,110.37283822952216,239.12445160781843,2,4,0,149.707963219153,4.864490370015008,0.922725435366171,0.010087522877796783,True,True,True,70.71067811865474,0.010087522877796783,True
7dembedded_A__macroscopic_removal_cross_section.npy,7dembedded_A__macroscopic_removal_cross_section,embeddings_4to10/7dembedded_A__macroscopic_removal_cross_section.npy,embeddings_4to10,A__macroscopic_removal_cross_section,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.013134241104125977,N003,A,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,84.92107658747557,46.99357297676442,17.265386167409975,-26.01197329506464,-62.123442150061784,-123.6692606413941,-215.88441711176034,,,,84.92107658747557,49.72667857721666,-215.88441711176034,-278.5090574666309,-39.7870082095187,96.41661753046131,215.88441711176034,3,4,0,149.18003573164998,5.493611912692967,0.8503422384007597,0.011775639690223653,True,True,True,70.71067811865474,0.011775639690223653,True
5dembedded_S__transmission.npy,5dembedded_S__transmission,embeddings_4to10/5dembedded_S__transmission.npy,embeddings_4to10,S__transmission,5,ok,,5996,2998,5,2,0.004603362395251549,150,0.01361703872680664,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,101.22908709692287,47.53267382659282,-2.9253858369576062,-86.05533071508053,-239.05374338352948,,,,,,101.22908709692287,48.61212502885269,-239.05374338352948,-179.27269901205193,-35.854539802410386,118.86102227881419,239.05374338352948,2,3,0,148.76176092351568,4.250073659275717,0.9038610281432343,0.009878583603569786,True,True,True,70.71067811865474,0.009878583603569786,True
7dembedded_V__transmission.npy,7dembedded_V__transmission,embeddings_4to10/7dembedded_V__transmission.npy,embeddings_4to10,V__transmission,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.014543771743774414,N003,V,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,81.43625436575661,49.6606702592956,17.17740224171703,-21.628036981098454,-64.19286693262752,-109.60975485242544,-238.62959035411964,,,,81.43625436575661,49.42477562225642,-238.62959035411964,-285.7859222535018,-40.826560321928824,100.90471357355578,238.62959035411964,3,4,0,148.27432686676926,5.5697797886431575,0.8603457675228964,0.01227954315664711,True,True,True,70.71067811865474,0.01227954315664711,True
