subsample_index,phase_cycles,cross_sample_resultant_length
1383,0.7281447237559163,0.3509955515954489
1384,0.18056884374398166,0.767096959422282
1385,0.6592322567603724,0.38083416984470814
1386,0.42747709780120197,0.7778323378757281
1387,0.7249777015159542,0.5380323200465821
1388,0.5339219348546529,0.5115771601444752
1389,0.4426687440619634,0.7963586440732348
1390,0.37435848432431246,0.3985232898542032
1391,0.693557822219467,0.5012450367714737
1392,0.5742837376107743,0.3901219571152812
1393,0.5318049494989157,0.7375815552036306
1394,0.4056080763711769,0.45692997386860656
1395,0.7224413142320407,0.5589326946836949
1396,0.9901720592267526,0.7549267515761213
1397,0.7387287880663842,0.40549247228151186
1398,0.20619515127418,0.1528544025906392
1399,0.2352447906065726,0.7365126240420169
1400,0.385945879159891,0.15453617198643874
1401,0.38105721713086205,0.86378607211222
1402,0.3313941534164475,0.6259208212758791
1403,0.4432747796916908,0.872643706986093
1404,0.5188772100137594,0.7299451337017272
1405,0.3379748328345429,0.9240089566645622
1406,0.3409092599197917,0.9378484045106051
1407,0.522128608428301,0.7751941695924988
1408,0.6818103526130652,0.8000909216920313
1409,0.8069621737028259,0.7821285203960718
1410,0.8531529080307059,0.89625559234338
1411,0.8512334552971302,0.766558202671801
1412,0.9463072929427531,0.9380391487358067
1413,0.003839446493415057,0.8057115665290814
1414,0.004669261584091114,0.9621692982175568
1415,0.5762196525641957,0.8910311554690118
1416,0.7624410133948621,0.6594083340466247
1417,0.9287179334919368,0.7962420746293183
1418,0.9965598281653121,0.8653693827243004
1419,0.01490349435394939,0.7955499984739249
1420,0.9893611601244545,0.7873876763976656
1421,0.03903119067318896,0.9829664878902473
1422,0.11216531106798155,0.9027365935707377
1423,0.17117864075743777,0.7906951135742303
1424,0.06297918019658127,0.754153177528789
1425,0.10983650279844288,0.7743798288912632
1426,0.17329281887473763,0.909567444926433
1427,0.12964448301370077,0.9776242871590674
1428,0.15705149986478836,0.8546204999036264
1429,0.181852613218738,0.9912085305008083
1430,0.2369315610121065,0.9094183885046568
1431,0.23956866594912093,0.9210813752227023
1432,0.26473781336529545,0.9349544571331792
1433,0.22330518847536093,0.8095721086705169
1434,0.304734070796691,0.9104670898370149
1435,0.31738388662169387,0.7152248340208495
1436,0.324505896365268,0.8939591551333047
1437,0.3820343003937228,0.8190757339744429
1438,0.5067548480489432,0.9777176530684338
1439,0.4833094288774472,0.634138693047648
1440,0.44548186807830376,0.8623140814877105
1441,0.7276609759913782,0.972289703887901
1442,0.8565775930383495,0.9645173293043352
1443,0.0022514513497087496,0.9358768135601844
1444,0.1491544527647896,0.7387832378679313
1445,0.17734090725268112,0.7252557384174303
1446,0.2033180158636361,0.7538141842748406
1447,0.25571420067315054,0.7460998469452564
1448,0.21784303518679224,0.9798422966975264
1449,0.30788325999528715,0.971641543891205
1450,0.3088873863203513,0.9910758008817342
1451,0.36470310441065035,0.9839976608398289
1452,0.3814379962844628,0.7256519982501157
1453,0.40029507750726756,0.8010769337370899
1454,0.4787592304718466,0.6884554677085258
1455,0.5174575738389637,0.8244717508813674
1456,0.5254954946595503,0.7550332788656033
1457,0.5936484023839936,0.7087792336289402
1458,0.6288367325383206,0.7585526223175019
1459,0.7932475212991998,0.8221861208408157
1460,0.920603880210606,0.7829208398448833
1461,0.10212097350556452,0.8187653321637286
1462,0.23505969512968652,0.820611748756125
1463,0.3238551377724088,0.9100841527544926
1464,0.3306754710049826,0.8846837304123194
1465,0.4864603602433754,0.7555419471051755
1466,0.31301218254056057,0.7498234596608411
1467,0.4764379167654141,0.9005036163454434
1468,0.9694813131595744,0.870401600568746
1469,0.06358137691756528,0.8797746351042436
1470,0.27400776745286737,0.9858947113789278
1471,0.3039270905195634,0.9865242041572377
1472,0.35476211063160257,0.9821041710527965
1473,0.2699272282517213,0.9408345459581109
1474,0.35634571232163514,0.9541342096413323
1475,0.43726521380417965,0.690989323903874
1476,0.317469354351691,0.7700318115493567
1477,0.3286498471603946,0.8535067988425787
1478,0.39668856011075754,0.9820992698644314
1479,0.37925672431448937,0.9506172576183104
1480,0.5676131734701161,0.8937723668846799
1481,0.504251021423839,0.7917120185143265
1482,0.4472598295963277,0.789005893179954
1483,0.4634417559130504,0.9672354066403142
1484,0.5725166599654878,0.817786961074046
1485,0.5831410942212628,0.6214181582342533
1486,0.5571603026071867,0.9863634400113486
1487,0.611369288184594,0.7694382781347905
1488,0.6160060115584144,0.721273621733433
1489,0.6524708970722619,0.7982198391215212
1490,0.7809645849902132,0.7888286758625818
1491,0.8753397737451856,0.8743076212517924
1492,0.823716979260476,0.7329356631961131
1493,0.9585536861000602,0.7738785743997424
1494,0.14227859797135217,0.8244695720308208
1495,0.19197585311603887,0.8263433748581852
1496,0.34134313292313434,0.7100654849263294
1497,0.675929475045649,0.683262713272855
1498,0.8993782909376293,0.6095698890633152
1499,0.3194023207146256,0.7803190848660905
1500,0.2550447721404767,0.5369099340260021
1501,0.3752305167244356,0.7232525877462838
1502,0.5858297545540405,0.05738005071109477
1503,0.8580167732444679,0.2619278144933183
1504,0.2600844841185805,0.3946261244653744
1505,0.46712943358408016,0.5722348269366893
1506,0.9797821629357026,0.20355611716219238
1507,0.8022441211868382,0.5303965811437411
1508,0.2874219862515897,0.9943299326842754
1509,0.5269007239239749,0.48221153962246754
1510,0.1706995233602591,0.48629336767889053
1511,0.4732609560172423,0.875179671638122
1512,0.8321099007770442,0.17340318012307285
1513,0.5305781637664336,0.1411423799803995
1514,0.009552348753695138,0.6985077950543613
1515,0.24537841205367328,0.8931025211261293
1516,0.38940810512351814,0.38074470892914986
1517,0.36815957794328075,0.5879802820724815
1518,0.35950788227602276,0.35923963365097517
1519,0.5767248172791879,0.830569376563372
1520,0.05693471747765019,0.4331269998116969
1521,0.3284229022441543,0.46493671652082175
1522,0.3593911907029967,0.8078365418481092
1523,0.02555631424375911,0.8247658055164654
1524,0.21366128269306756,0.2363567728197347
1525,0.1635837119069148,0.898621729285869
1526,0.3981406777861958,0.49158554571112373
1527,0.18758603068962948,0.5964827273880988
1528,0.3173469760719968,0.7528508481975014
1529,0.4180815814058532,0.5406175429327604
1530,0.4597634221893469,0.6925338354622679
1531,0.6449401490574544,0.8060543299690587
1532,0.626096369845409,0.4994924617636489
1533,0.24543387831549118,0.8106595701824866
1534,0.23981985693965485,0.7352196881774418
1535,0.4326323034673947,0.8450834031613569
1536,0.1867799599209694,0.809433121021542
1537,0.4416468415467575,0.9345093240950251
1538,0.4666705883047411,0.8812475366355511
1539,0.8019006338796875,0.5742836920631208
1540,0.17828454247848655,0.676988878322888
1541,0.5913409985351501,0.7183314154543845
1542,0.3326564105488719,0.890286711339481
1543,0.5521258480906825,0.5723484115331169
1544,0.5732137771330668,0.6009697440719958
1545,0.6055354730556991,0.5665745803805644
1546,0.7061182147311289,0.37234997871712106
1547,0.5915478006774053,0.2984945271408849
1548,0.6510659911765317,0.7972543306105807
1549,0.9786725743906738,0.4797168258346539
1550,0.7979569312543819,0.14591843379566866
1551,0.45917234163396686,0.6742292107212258
1552,0.6165143096932049,0.4902289963884548
1553,0.048690291619653915,0.5019516782713384
1554,0.3219348272218386,0.4985867052071702
1555,0.7257237356731858,0.46116810892073146
1556,0.2932325489870088,0.48723046974467477
1557,0.7984337030065987,0.41452226341685067
1558,0.16128308846005637,0.3602653825596771
1559,0.285112112951019,0.49564025771172665
1560,0.41521049430125356,0.6912899467268979
1561,0.650204414297153,0.8385994582694664
1562,0.8305225980215288,0.7333422066282478
1563,0.5328487566994762,0.307138707186557
1564,0.3908445796572991,0.3917808679670405
1565,0.20703300960923926,0.457467858222474
1566,0.4320770604002747,0.5752313958491637
1567,0.39129897595983815,0.7905001524616845
1568,0.636281642818459,0.8204825976512866
1569,0.7689676719817268,0.7206860780372386
1570,0.7693667137634732,0.7188002251221152
1571,0.889983688374582,0.8903818652451206
1572,0.05529404582208729,0.8637890886668326
1573,0.2007393592842312,0.28231197803027847
1574,0.7857455222162235,0.8170051095234838
1575,0.9633991118181839,0.8719665171738387
1576,0.2176281580687211,0.8862480653468005
1577,0.012970221632110375,0.6728207817685928
1578,0.20209555873363544,0.28294822404519043
1579,0.14459141611134937,0.729662758264923
1580,0.21161031400575284,0.8296415314187894
1581,0.19329003156951957,0.3786982982568226
1582,0.3477313594373378,0.4989858407938605
1583,0.9900453595496642,0.5464592937890441
1584,0.27145600371342304,0.830471335739513
1585,0.14860700492769618,0.8502262486166273
1586,0.28250792937430314,0.9273138522623007
1587,0.49086956066080717,0.8614636776958305
1588,0.21199999219623636,0.34218058762291953
1589,0.3844226787744794,0.0828698312137583
1590,0.32438076873849464,0.7219014590203648
1591,0.48393145290982487,0.40533493737689524
1592,0.2552906116029345,0.6614002538111029
1593,0.4064445947725603,0.43703615262620255
1594,0.40530581208070854,0.910261129527462
1595,0.7677320234389291,0.32465687309771274
1596,0.16876335793235098,0.6264581162526269
1597,0.37799799233997605,0.8346929951516897
1598,0.3247732130677855,0.5182328237481503
1599,0.46959438462742326,0.6945217724515278
1600,0.3868657287203299,0.7891447712275625
1601,0.4051154620283679,0.39673876817655707
1602,0.45854429126766644,0.8035306167519466
1603,0.37195835426374596,0.7884366931843507
1604,0.4860153645533824,0.4405779889048193
1605,0.3229905912992048,0.6322442722858075
1606,0.4860697990982758,0.9243589389517196
1607,0.9187053070477877,0.30524298495049856
1608,0.3438149185725249,0.6325633458075756
1609,0.5357163762862496,0.9525786832183246
1610,0.6236482674044018,0.08458591721765821
1611,0.5556934527648586,0.8373978952197146
1612,0.5845350587461546,0.8204899624064059
1613,0.6517860812204177,0.868650336024331
1614,0.7445775933610645,0.41205693090585577
1615,0.6627410401986406,0.4855362201622257
1616,0.6331430234543818,0.8023310260059796
1617,0.17782280739505515,0.32912305646128726
1618,0.6365616267817287,0.698051601047254
1619,0.6370743950155084,0.921463910165486
1620,0.8278658004672537,0.9329407831317721
1621,0.8553893268579409,0.7611372130976033
1622,0.912407025007057,0.572682852062137
1623,0.9635816701427871,0.8932350467751806
1624,0.01644191664006264,0.7121642861889943
1625,0.883213199688806,0.7684179986781975
1626,0.03775425367173313,0.9525674606111494
1627,0.1193025647697288,0.9133108183966886
1628,0.06835220513251189,0.47168200641430547
1629,0.08666219608807102,0.7218896279264956
1630,0.052812287956710294,0.8420863578122778
1631,0.10696238084648967,0.9279977361452582
1632,0.09989089890372035,0.9143434172259692
1633,0.12611264088282498,0.9337864036523587
1634,0.22060129794542147,0.8529494184665305
1635,0.17371893398569194,0.9315395945283904
1636,0.25300742989418173,0.8884526493384028
1637,0.2123401685436702,0.8880616991941054
1638,0.3105779163674291,0.9683535751961894
1639,0.34788575663077764,0.8002923159117384
1640,0.32764931646511136,0.9713197563013987
1641,0.3516587181203802,0.9347786264443109
1642,0.3986359850547971,0.7566985147868537
1643,0.21773506734458453,0.8488270868526172
1644,0.2849344704396198,0.8914166727158583
1645,0.4756210828672393,0.6222074780484353
1646,0.35636767152349774,0.4842485613574573
1647,0.1848601818813645,0.859029446520123
1648,0.30866370623255635,0.9555822587456154
1649,0.41412833043282804,0.7425644947641845
1650,0.36442344894967516,0.9022130752768386
1651,0.3988731926200393,0.7661914153619062
1652,0.3646121088676108,0.7898864981826907
1653,0.34186090831305677,0.470993390796537
1654,0.42355597847298787,0.9717750314382269
1655,0.47234622927032555,0.9377711481530506
1656,0.4439961183621473,0.7411217047381973
1657,0.534781876762905,0.5126771573418565
1658,0.4894715931670152,0.7551046079889538
1659,0.40951480561387665,0.6713322444974186
1660,0.41278687672386516,0.899559151737673
1661,0.5567826135565153,0.9665119805346293
1662,0.45429375899837643,0.8409332852518352
1663,0.6014991027257757,0.8019916933215819
1664,0.5063607986603877,0.7998639859628781
1665,0.6138828442504873,0.7231986332117379
1666,0.5564897761533503,0.43826949358379663
1667,0.5947057699075355,0.7888685192577676
1668,0.5289489069126991,0.9221239591163926
1669,0.6945370598628728,0.8043941128838691
1670,0.771446135239086,0.8346163412385322
1671,0.7532769887855176,0.9219385624308991
1672,0.9009620107460538,0.936797254758539
1673,0.8303154843983928,0.32997401323099507
1674,0.016713205216966287,0.5798065822360429
1675,0.8973401406358371,0.6623322613265024
1676,0.12085664326278146,0.6948123439687935
1677,0.22897902294678943,0.31572230251872824
1678,0.4244369086837735,0.35355332305429715
1679,0.4717708545292591,0.4511198706941932
1680,0.43087575675456813,0.1769590532714631
1681,0.19514076221289045,0.6411901021402318
1682,0.04428427165889451,0.641177706471563
1683,0.3641565998733719,0.7662667109810554
1684,0.30844817195138763,0.3594542226316597
1685,0.2746111515370534,0.43325707598199464
1686,0.3234536031067637,0.611774387296708
1687,0.43913022127336376,0.7663923471504694
1688,0.4738697331565716,0.7569404208524853
1689,0.24995931774816935,0.37142474086513133
1690,0.5978012044743441,0.7725246070847316
1691,0.37944621285571106,0.6503976074913823
1692,0.5809423645000258,0.4725935586768096
1693,0.0028912095057238743,0.450120478979831
1694,0.5879820838943466,0.26164263846202956
1695,0.25167376507390243,0.33855812613227737
1696,0.9752697567773394,0.2659426374406093
1697,0.16260525519270588,0.7193412403703657
1698,0.41364869901715473,0.7995651094731855
1699,0.1517199683447015,0.6204769301435831
1700,0.3301337641445098,0.8977880420410004
1701,0.49080412653755334,0.845512551201381
1702,0.6408256280189277,0.7118368487749851
1703,0.36236036329302845,0.5618001010646453
1704,0.5462520488919536,0.5486045418106541
1705,0.8297295238169238,0.4609939870780046
1706,0.5443941428843562,0.5078221306753028
1707,0.9507211967828584,0.5318041133319634
1708,0.24570524848976993,0.5880496212967962
1709,0.3461792190260258,0.7086253746835496
1710,0.40569402698091644,0.88603810328432
1711,0.43416704748713575,0.6130308548707455
1712,0.5218723941340015,0.48754353741968365
1713,0.024252909115402503,0.40341731374852857
1714,0.27325367110086324,0.40054135123855694
1715,0.5709939865099486,0.8028107535283018
1716,0.4837982151311718,0.8557504148295774
1717,0.7547647966376603,0.5856081761341184
1718,0.6774787731325609,0.5303522866763002
1719,0.8180621819121057,0.48332655937793617
1720,0.9204172866595499,0.4608289327971581
1721,0.9500506171006007,0.7128996291373216
1722,0.18491830732831988,0.7610065509125715
1723,0.9939089681978386,0.19682323640394428
1724,0.10688255878478621,0.7011309298969293
1725,0.12830751849649488,0.7445544342891124
1726,0.1447068397970982,0.7676641354526111
1727,0.15803318829090585,0.7931859219862081
1728,0.16633602322918475,0.8057754980776205
1729,0.177728961349325,0.8191190079354144
1730,0.188885505542625,0.8375094497836264
1731,0.198856799481613,0.8479912163964634
1732,0.2093113996436495,0.8626383893090283
1733,0.21856992398216823,0.8712001313013668
1734,0.22858867610877293,0.8826941177934046
1735,0.23486293287856444,0.8883762632286192
1736,0.2438088284948655,0.8946009699867981
1737,0.2534643896046021,0.9024708612699357
1738,0.26255228217447146,0.9062853025785244
1739,0.2720413914319604,0.9116321907755452
1740,0.28158823933281574,0.9111927434215547
1741,0.29096883296555814,0.9139014951779807
1742,0.29740789595935474,0.9123998262525906
1743,0.3078189719834674,0.8987633527593251
1744,0.3170335783243127,0.8969406847526311
1745,0.3268831358554535,0.8633897273835185
1746,0.3355870026251653,0.856308318798175
1747,0.3403189790422712,0.7994362821756366
1748,0.3464961594032811,0.7819163244790291
1749,0.355941518305597,0.49894181493779516
