run_number,extension,title,normalized_title,sample_name,start_time,end_time,proton_charge,good_frames,source_file,size_bytes
44784,.txt,,,,,,,,2000209/VESUVIO00044784_ICPdebug.txt,8205
44785,.log,,,,,,,,2000209/VESUVIO00044785.log,3859
44785,.nxs,Concrete sample 6I (158.58g) in tank with GEM,concrete sample 6i (158.58g) in tank with gem,,2021-05-10T14:04:51,2021-05-10T14:11:31,20.06617546081543,15975.0,2000209/VESUVIO00044785.nxs,1973434
44785,.raw,,,,,,,,2000209/VESUVIO00044785.raw,2119680
44785,.txt,,,,,,,,2000209/VESUVIO00044785_ICPdebug.txt,8409
44785,.txt,,,,,,,,2000209/VESUVIO00044785_ICPalarm.txt,0
44785,.txt,,,,,,,,2000209/VESUVIO00044785_ICPputlog.txt,507
44785,.txt,,,,,,,,2000209/VESUVIO00044785_ICPevent.txt,284
44786,.log,,,,,,,,2000209/VESUVIO00044786.log,2712
44786,.nxs,Concrete sample 6I (158.58g) in tank with GEM,concrete sample 6i (158.58g) in tank with gem,,2021-05-10T14:12:37,2021-05-10T14:24:34,20.065404891967773,16064.0,2000209/VESUVIO00044786.nxs,1897822
44786,.raw,,,,,,,,2000209/VESUVIO00044786.raw,2116608
44786,.txt,,,,,,,,2000209/VESUVIO00044786_ICPevent.txt,284
44786,.txt,,,,,,,,2000209/VESUVIO00044786_ICPalarm.txt,0
44786,.txt,,,,,,,,2000209/VESUVIO00044786_ICPdebug.txt,8228
44786,.txt,,,,,,,,2000209/VESUVIO00044786_ICPputlog.txt,353
44787,.log,,,,,,,,2000209/VESUVIO00044787.log,2254
44787,.nxs,Concrete sample 6I (158.58g) in tank with GEM,concrete sample 6i (158.58g) in tank with gem,,2021-05-10T14:25:41,2021-05-10T14:32:20,20.06083106994629,15977.0,2000209/VESUVIO00044787.nxs,1896121
44787,.raw,,,,,,,,2000209/VESUVIO00044787.raw,2113024
44787,.txt,,,,,,,,2000209/VESUVIO00044787_ICPdebug.txt,8284
44787,.txt,,,,,,,,2000209/VESUVIO00044787_ICPevent.txt,284
44787,.txt,,,,,,,,2000209/VESUVIO00044787_ICPputlog.txt,353
44787,.txt,,,,,,,,2000209/VESUVIO00044787_ICPalarm.txt,0
44788,.log,,,,,,,,2000209/VESUVIO00044788.log,2276
44788,.nxs,Concrete sample 6I (158.58g) in tank with GEM,concrete sample 6i (158.58g) in tank with gem,,2021-05-10T14:33:27,2021-05-10T14:40:07,20.066837310791016,15993.0,2000209/VESUVIO00044788.nxs,1897512
44788,.raw,,,,,,,,2000209/VESUVIO00044788.raw,2115584
44788,.txt,,,,,,,,2000209/VESUVIO00044788_ICPputlog.txt,353
44788,.txt,,,,,,,,2000209/VESUVIO00044788_ICPalarm.txt,0
44788,.txt,,,,,,,,2000209/VESUVIO00044788_ICPdebug.txt,8298
44788,.txt,,,,,,,,2000209/VESUVIO00044788_ICPevent.txt,284
44789,.log,,,,,,,,2000209/VESUVIO00044789.log,2393
44789,.nxs,Concrete sample 6I (158.58g) in tank with GEM,concrete sample 6i (158.58g) in tank with gem,,2021-05-10T14:41:13,2021-05-10T14:47:53,20.07137680053711,15991.0,2000209/VESUVIO00044789.nxs,1899116
44789,.raw,,,,,,,,2000209/VESUVIO00044789.raw,2117120
44789,.txt,,,,,,,,2000209/VESUVIO00044789_ICPdebug.txt,8280
44789,.txt,,,,,,,,2000209/VESUVIO00044789_ICPevent.txt,284
44789,.txt,,,,,,,,2000209/VESUVIO00044789_ICPalarm.txt,0
44789,.txt,,,,,,,,2000209/VESUVIO00044789_ICPputlog.txt,353
44790,.log,,,,,,,,2000209/VESUVIO00044790.log,2199
44790,.nxs,Concrete sample 6I (158.58g) in tank with GEM,concrete sample 6i (158.58g) in tank with gem,,2021-05-10T14:49:00,2021-05-10T14:55:40,20.066246032714844,15990.0,2000209/VESUVIO00044790.nxs,1899360
44790,.raw,,,,,,,,2000209/VESUVIO00044790.raw,2118144
44790,.txt,,,,,,,,2000209/VESUVIO00044790_ICPputlog.txt,353
44790,.txt,,,,,,,,2000209/VESUVIO00044790_ICPdebug.txt,8252
44790,.txt,,,,,,,,2000209/VESUVIO00044790_ICPevent.txt,284
44790,.txt,,,,,,,,2000209/VESUVIO00044790_ICPalarm.txt,0
44791,.log,,,,,,,,2000209/VESUVIO00044791.log,7623
44791,.nxs,Test run after DAE reset.,test run after dae reset.,,2021-05-10T16:24:10,2021-05-10T16:25:35,4.23894739151001,3381.0,2000209/VESUVIO00044791.nxs,895428
44791,.raw,,,,,,,,2000209/VESUVIO00044791.raw,1989120
44791,.txt,,,,,,,,2000209/VESUVIO00044791_ICPalarm.txt,0
44791,.txt,,,,,,,,2000209/VESUVIO00044791_ICPevent.txt,243
44791,.txt,,,,,,,,2000209/VESUVIO00044791_ICPputlog.txt,352
44791,.txt,,,,,,,,2000209/VESUVIO00044791_ICPdebug.txt,20766
44792,.log,,,,,,,,2000209/VESUVIO00044792.log,15274
44792,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-10T17:40:37,2021-05-10T18:40:22,180.0669708251953,143406.0,2000209/VESUVIO00044792.nxs,3165810
44792,.raw,,,,,,,,2000209/VESUVIO00044792.raw,2319872
44792,.txt,,,,,,,,2000209/VESUVIO00044792_ICPputlog.txt,579
44792,.txt,,,,,,,,2000209/VESUVIO00044792_ICPdebug.txt,8200
44792,.txt,,,,,,,,2000209/VESUVIO00044792_ICPevent.txt,288
44792,.txt,,,,,,,,2000209/VESUVIO00044792_ICPalarm.txt,0
44793,.log,,,,,,,,2000209/VESUVIO00044793.log,8259
44793,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-10T18:40:31,2021-05-10T19:40:15,180.0668487548828,143375.0,2000209/VESUVIO00044793.nxs,3140432
44793,.raw,,,,,,,,2000209/VESUVIO00044793.raw,2317824
44793,.txt,,,,,,,,2000209/VESUVIO00044793_ICPputlog.txt,353
44793,.txt,,,,,,,,2000209/VESUVIO00044793_ICPdebug.txt,8098
44793,.txt,,,,,,,,2000209/VESUVIO00044793_ICPalarm.txt,0
44793,.txt,,,,,,,,2000209/VESUVIO00044793_ICPevent.txt,288
44794,.log,,,,,,,,2000209/VESUVIO00044794.log,7737
44794,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-10T19:40:24,2021-05-10T20:40:10,180.06260681152344,143447.0,2000209/VESUVIO00044794.nxs,3139767
44794,.raw,,,,,,,,2000209/VESUVIO00044794.raw,2317312
44794,.txt,,,,,,,,2000209/VESUVIO00044794_ICPevent.txt,288
44794,.txt,,,,,,,,2000209/VESUVIO00044794_ICPalarm.txt,0
44794,.txt,,,,,,,,2000209/VESUVIO00044794_ICPputlog.txt,353
44794,.txt,,,,,,,,2000209/VESUVIO00044794_ICPdebug.txt,8067
44795,.log,,,,,,,,2000209/VESUVIO00044795.log,7860
44795,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-10T20:40:19,2021-05-10T21:40:04,180.06883239746094,143426.0,2000209/VESUVIO00044795.nxs,3138237
44795,.raw,,,,,,,,2000209/VESUVIO00044795.raw,2316800
44795,.txt,,,,,,,,2000209/VESUVIO00044795_ICPdebug.txt,8080
44795,.txt,,,,,,,,2000209/VESUVIO00044795_ICPevent.txt,288
44795,.txt,,,,,,,,2000209/VESUVIO00044795_ICPalarm.txt,0
44795,.txt,,,,,,,,2000209/VESUVIO00044795_ICPputlog.txt,353
44796,.log,,,,,,,,2000209/VESUVIO00044796.log,8083
44796,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-10T21:40:13,2021-05-10T22:39:55,180.06385803222656,143281.0,2000209/VESUVIO00044796.nxs,3144088
44796,.raw,,,,,,,,2000209/VESUVIO00044796.raw,2318336
44796,.txt,,,,,,,,2000209/VESUVIO00044796_ICPevent.txt,288
44796,.txt,,,,,,,,2000209/VESUVIO00044796_ICPputlog.txt,353
44796,.txt,,,,,,,,2000209/VESUVIO00044796_ICPdebug.txt,8018
44796,.txt,,,,,,,,2000209/VESUVIO00044796_ICPalarm.txt,0
44797,.log,,,,,,,,2000209/VESUVIO00044797.log,8046
44797,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-10T22:40:03,2021-05-10T23:39:47,180.0697479248047,143326.0,2000209/VESUVIO00044797.nxs,3144609
44797,.raw,,,,,,,,2000209/VESUVIO00044797.raw,2314752
44797,.txt,,,,,,,,2000209/VESUVIO00044797_ICPevent.txt,288
44797,.txt,,,,,,,,2000209/VESUVIO00044797_ICPalarm.txt,0
44797,.txt,,,,,,,,2000209/VESUVIO00044797_ICPputlog.txt,353
44797,.txt,,,,,,,,2000209/VESUVIO00044797_ICPdebug.txt,8044
44798,.log,,,,,,,,2000209/VESUVIO00044798.log,27752
44798,.nxs,Empty tank with GEM,empty tank with gem,,2021-05-11T09:53:40,2021-05-11T10:53:27,180.06265258789062,143481.0,2000209/VESUVIO00044798.nxs,3201417
44798,.raw,,,,,,,,2000209/VESUVIO00044798.raw,2313728
44798,.txt,,,,,,,,2000209/VESUVIO00044798_ICPalarm.txt,467
44798,.txt,,,,,,,,2000209/VESUVIO00044798_ICPevent.txt,288
44798,.txt,,,,,,,,2000209/VESUVIO00044798_ICPdebug.txt,8200
44798,.txt,,,,,,,,2000209/VESUVIO00044798_ICPputlog.txt,507
45130,.log,,,,,,,,2000209/VESUVIO00045130.log,19591
45130,.nxs,Sample 1 on Al face with Cd frame at RT,sample 1 on al face with cd frame at rt,,2021-05-25T11:02:02,2021-05-25T11:33:47,"[15.010883331298828, 15.002166748046875, 15.00241470336914, 14.998661041259766, 14.997852325439453, 15.058403015136719]",71915.0,2000209/VESUVIO00045130.nxs,12511652
45130,.raw,,,,,,,,2000209/VESUVIO00045130.raw,16510976
45130,.txt,,,,,,,,2000209/VESUVIO00045130_ICPalarm.txt,0
45130,.txt,,,,,,,,2000209/VESUVIO00045130_ICPputlog.txt,22549
45130,.txt,,,,,,,,2000209/VESUVIO00045130_ICPevent.txt,4175
45130,.txt,,,,,,,,2000209/VESUVIO00045130_ICPdebug.txt,45652
45131,.log,,,,,,,,2000209/VESUVIO00045131.log,8687
45131,.nxs,Sample 1 on Al face with Cd frame at RT,sample 1 on al face with cd frame at rt,,2021-05-25T11:33:58,2021-05-25T12:19:12,"[15.009173393249512, 15.008805274963379, 14.992473602294922, 15.003780364990234, 15.005847930908203, 15.044357299804688]",73065.0,2000209/VESUVIO00045131.nxs,15150797
45131,.raw,,,,,,,,2000209/VESUVIO00045131.raw,13126656
45131,.txt,,,,,,,,2000209/VESUVIO00045131_ICPputlog.txt,9401
45131,.txt,,,,,,,,2000209/VESUVIO00045131_ICPdebug.txt,21513
45131,.txt,,,,,,,,2000209/VESUVIO00045131_ICPalarm.txt,0
45131,.txt,,,,,,,,2000209/VESUVIO00045131_ICPevent.txt,1827
45132,.log,,,,,,,,2000209/VESUVIO00045132.log,7464
45132,.nxs,Sample 1 on Al face with Cd frame at RT,sample 1 on al face with cd frame at rt,,2021-05-25T12:19:22,2021-05-25T12:52:23,"[15.008074760437012, 15.0075044631958, 14.992481231689453, 15.011421203613281, 14.993289947509766, 15.044708251953125]",71901.0,2000209/VESUVIO00045132.nxs,15186819
45132,.raw,,,,,,,,2000209/VESUVIO00045132.raw,13970432
45132,.txt,,,,,,,,2000209/VESUVIO00045132_ICPputlog.txt,9401
45132,.txt,,,,,,,,2000209/VESUVIO00045132_ICPevent.txt,1826
45132,.txt,,,,,,,,2000209/VESUVIO00045132_ICPdebug.txt,21354
45132,.txt,,,,,,,,2000209/VESUVIO00045132_ICPalarm.txt,0
45133,.log,,,,,,,,2000209/VESUVIO00045133.log,7438
45133,.nxs,Sample 1 on Al face with Cd frame at RT,sample 1 on al face with cd frame at rt,,2021-05-25T12:52:34,2021-05-25T13:25:34,"[15.019281387329102, 15.000934600830078, 14.991167068481445, 15.0006103515625, 15.006858825683594, 15.049629211425781]",71939.0,2000209/VESUVIO00045133.nxs,14178464
45133,.raw,,,,,,,,2000209/VESUVIO00045133.raw,13591552
45133,.txt,,,,,,,,2000209/VESUVIO00045133_ICPevent.txt,1826
45133,.txt,,,,,,,,2000209/VESUVIO00045133_ICPputlog.txt,9401
45133,.txt,,,,,,,,2000209/VESUVIO00045133_ICPalarm.txt,0
45133,.txt,,,,,,,,2000209/VESUVIO00045133_ICPdebug.txt,21301
45134,.log,,,,,,,,2000209/VESUVIO00045134.log,10156
45134,.nxs,Sample 3(M) on Al face with Cd frame at RT,sample 3(m) on al face with cd frame at rt,,2021-05-25T13:41:04,2021-05-25T14:12:46,"[15.019232749938965, 14.99222469329834, 15.001691818237305, 15.00006103515625, 14.999401092529297, 15.050765991210938]",71950.0,2000209/VESUVIO00045134.nxs,16150999
45134,.raw,,,,,,,,2000209/VESUVIO00045134.raw,13167104
45134,.txt,,,,,,,,2000209/VESUVIO00045134_ICPevent.txt,2356
45134,.txt,,,,,,,,2000209/VESUVIO00045134_ICPdebug.txt,30262
45134,.txt,,,,,,,,2000209/VESUVIO00045134_ICPalarm.txt,0
45134,.txt,,,,,,,,2000209/VESUVIO00045134_ICPputlog.txt,11490
45135,.log,,,,,,,,2000209/VESUVIO00045135.log,8149
45135,.nxs,Sample 3(M) on Al face with Cd frame at RT,sample 3(m) on al face with cd frame at rt,,2021-05-25T14:12:57,2021-05-25T14:50:01,"[15.011565208435059, 14.9985990524292, 15.004827499389648, 15.00229263305664, 14.98892593383789, 15.052154541015625]",74054.0,2000209/VESUVIO00045135.nxs,16153207
45135,.raw,,,,,,,,2000209/VESUVIO00045135.raw,13159936
45135,.txt,,,,,,,,2000209/VESUVIO00045135_ICPputlog.txt,9401
45135,.txt,,,,,,,,2000209/VESUVIO00045135_ICPevent.txt,1826
45135,.txt,,,,,,,,2000209/VESUVIO00045135_ICPdebug.txt,21332
45135,.txt,,,,,,,,2000209/VESUVIO00045135_ICPalarm.txt,130
