curve,observable,ensemble_group,embedding_dimension,n_points_used,steps_used,coordinate_step,threshold_trimmed,quality_status,Exp1,Exp2,LLE,sum_exponents,positive_count,KS_entropy_proxy,Kaplan_Yorke_dim,Exp3,Exp4,Exp5,Exp6,Exp7,Exp8,Exp9,Exp10
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,9,212,180,0.006223738806010903,False,valid,26.07408528598745,17.89204349542277,26.07408528598745,-124.51293795416443,4,53.98549227282139,7.194801623595052,9.638422467267173,0.380941024143994,-6.714637304041463,-12.536148488425125,-26.605915261081073,-41.728559902413444,-90.91316927102471,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,10,211,180,0.006223738806010903,False,valid,28.50297570681626,16.802239234454994,28.50297570681626,-120.23914111477832,3,53.65371688842938,8.290045883816154,8.348501947158118,-1.6037115177415155,-0.13975855430746376,-6.183546039630686,-14.125006412472066,-20.105553202081715,-39.63559493049895,-92.0996873464753
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,141,139,0.0060537353667089455,False,valid,27.50563524604668,-66.70307562417284,27.50563524604668,-39.19744037812616,1,27.50563524604668,1.412359325093525,,,,,,,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,3,140,138,0.0060537353667089455,False,valid,33.46871999305824,-41.31719997814961,33.46871999305824,-190.5172332924176,1,33.46871999305824,1.8100432752160647,-182.6687533073262,,,,,,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,4,139,137,0.0060537353667089455,False,valid,30.9336948988071,-24.0626847084155,30.9336948988071,-206.13437389186745,1,30.9336948988071,2.1041228864263313,-65.98943254663673,-147.01595153562232,,,,,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,5,138,136,0.0060537353667089455,False,valid,25.09393732943702,-11.106943807465859,25.09393732943702,-204.9022088518144,1,25.09393732943702,2.4635858942925495,-30.171309554867708,-58.05176679675685,-130.666126022161,,,,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,6,137,135,0.0060537353667089455,False,valid,24.780332109130555,6.180364091609905,24.780332109130555,-158.1552602782694,2,30.96069620074046,3.9276592252414995,-9.665452252472129,-22.955890879782473,-57.81279696510969,-98.68181638164558,,,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,7,136,134,0.0060537353667089455,False,valid,25.060841254527045,15.72063758996502,25.060841254527045,-183.09667450300125,2,40.781478844492064,4.7856880244422015,-4.685307235809203,-11.249276315534276,-31.62437827760938,-62.74211016295254,-113.57708135558792,,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,8,135,133,0.0060537353667089455,False,valid,22.473713938382755,17.237958272436554,22.473713938382755,-117.89507704613294,3,42.40087227642924,5.965720414744494,2.6892000656099295,-3.326769935896701,-11.32088827524566,-28.73835288304301,-35.9069164488656,-81.00302177951119,,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,9,134,132,0.0060537353667089455,False,valid,20.019670359566756,10.13307968522653,20.019670359566756,-142.59905777171167,4,39.365375985200515,6.614030541529134,7.339071340646809,1.8735545997604204,-6.82153727419776,-16.282009067158715,-26.48374721450539,-45.037108641064016,-87.3400315599863,
exfor_7_14_4_L0234_2,experimental_cross_section_barn,experimental_reaction_cross_sections,10,133,131,0.0060537353667089455,False,valid,20.086800898764142,18.77763950410499,20.086800898764142,-141.79401487120464,3,48.06931285690509,7.582165392203528,9.204872454035955,-0.4610523499633508,-3.1701174292903946,-12.2536188307213,-15.805623169305775,-28.134446494025784,-34.094433550135435,-95.9440359046677
exfor_82_208_201_M0399_4,experimental_cross_section_barn,experimental_reaction_cross_sections,2,82,80,0.008978614305387822,False,valid,15.121818492954677,-134.3749095401801,15.121818492954677,-119.25309104722544,1,15.121818492954677,1.1125345389604369,,,,,,,,
exfor_82_208_201_M0399_4,experimental_cross_section_barn,experimental_reaction_cross_sections,3,81,79,0.008978614305387822,False,valid,10.804702743209951,-33.600811174433055,10.804702743209951,-106.62886713458343,1,10.804702743209951,1.3215607708730244,-83.83275870336033,,,,,,,
exfor_82_208_201_M0399_4,experimental_cross_section_barn,experimental_reaction_cross_sections,4,80,78,0.008978614305387822,False,valid,2.5241522518011617,-1.25310780593946,2.5241522518011617,-119.53438147810637,1,2.5241522518011617,2.057653064982504,-22.046433199125964,-98.7589927248421,,,,,,
exfor_82_208_201_M0399_4,experimental_cross_section_barn,experimental_reaction_cross_sections,5,79,77,0.008978614305387822,False,valid,1.2287404777480984,-2.0153515587319317,1.2287404777480984,-110.53858498308767,1,1.2287404777480984,1.6096903899588704,-4.9268487324803045,-22.14828172715052,-82.67684344247301,,,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,2,184,180,0.014938023345090201,False,valid,18.863884425889726,-40.42313342670759,18.863884425889726,-21.55924900081786,1,18.863884425889726,1.4666606179872705,,,,,,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,3,183,180,0.014938023345090201,False,valid,25.842151290720768,-12.580270229415147,25.842151290720768,-41.10633202156881,1,25.842151290720768,2.2439271094139155,-54.36821308287443,,,,,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,4,182,180,0.014938023345090201,False,valid,22.582106236189578,-0.5133787631774871,22.582106236189578,-44.75392068882546,1,22.582106236189578,3.222451268786075,-9.264942911704914,-57.557705250132635,,,,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,5,181,179,0.014938023345090201,False,valid,30.412304076133672,7.170405563464044,30.412304076133672,-28.664697531658433,2,37.58270963959772,4.306071366917287,-5.433375040802568,-19.506185523348606,-41.30784660710498,,,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,6,180,178,0.014938023345090201,False,valid,23.80982715449959,6.6013488436115315,23.80982715449959,-36.186598716059464,3,32.00138453598578,5.1477221417244206,1.590208537874658,-10.643620645495336,-15.085675730328306,-42.4586868762216,,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,7,179,177,0.014938023345090201,False,valid,21.24854625172366,9.451689479893357,21.24854625172366,-39.02005922901657,3,34.17492634481276,6.170546677080347,3.4746906131957433,-1.1308478957892003,-9.348973990182888,-15.67205933128271,-47.04310435657453,,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,8,178,176,0.014938023345090201,False,valid,20.721993580175017,11.85643236735378,20.721993580175017,-36.26137088915937,3,33.185803673636954,7.053514044096762,0.6073777261081523,-1.8798504804417924,-3.9429119440405382,-11.38070256674735,-13.932131187337014,-38.31157838422963,,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,9,177,175,0.014938023345090201,False,valid,17.40397692405793,10.624926795602958,17.40397692405793,-54.7054150109358,3,32.59679520522849,7.610174122169751,4.567891485567596,-0.06386706095594591,-3.701916141963455,-6.965019836950002,-10.568323017100914,-18.515483921349485,-47.48760023784448,
exfor_8_16_1_M0372_5,experimental_cross_section_barn,experimental_reaction_cross_sections,10,176,174,0.014938023345090201,False,valid,14.22612901256633,8.044984647992953,14.22612901256633,-55.144905510672274,3,25.024903300085207,8.089726530533449,2.7537896395259223,-0.05073506982201245,-2.2863913866346195,-5.682442470594365,-6.959503053839468,-8.442832883068256,-17.86537857416449,-38.88252537263427
exfor_92_234_18_M0634_3,experimental_cross_section_barn,experimental_reaction_cross_sections,2,59,57,0.010594808768049635,False,valid,13.125135736220765,-51.83176749774647,13.125135736220765,-38.706631761525706,1,13.125135736220765,1.2532257024958904,,,,,,,,
exfor_92_234_18_M0634_3,experimental_cross_section_barn,experimental_reaction_cross_sections,3,58,56,0.010594808768049635,False,valid,6.674851827318711,-8.504427236127745,6.674851827318711,-57.00302642654181,1,6.674851827318711,1.7848678861008322,-55.17345101773277,,,,,,,
