source_file,size_bytes,data_rows,comment_rows,parse_errors,MF_values,MT_values,filename_projectile,filename_target,filename_reaction,filename_quantity,filename_distribution,filename_spectrum
c4/a/a1210.002-d-H1-xp-ddxc-enedisc-mon-Nisimura_1961.c4,46420,296,220,0,[6],[203],d,H1,xp,ddxc,enedisc,mon
c4/a/a1210.003-d-H1-xp-adxc-angdisc-mon-Nisimura_1961.c4,2680,14,25,0,[4],[203],d,H1,xp,adxc,angdisc,mon
c4/a/a1212.002.1-p-H1-el-adxc-angdisl-mon-Slobodrian_1968.c4,8419,50,54,0,[4],[2],p,H1,el,adxc,angdisl,mon
c4/a/a1212.002.2-p-H1-el-adxc-angdisl-mon-Slobodrian_1968.c4,8419,50,54,0,[4],[2],p,H1,el,adxc,angdisl,mon
c4/a/a1216.002-p-H1-el-adxc-angdisc-mon-Johnston_1959.c4,4208,26,24,0,[4],[2],p,H1,el,adxc,angdisc,mon
c4/a/a1217.002-d-H2-el-adxc-angdisc-mon-Blair_1948.c4,9405,46,100,0,[4],[2],d,H2,el,adxc,angdisc,mon
c4/a/a1218.002-h-H2-g-adxl-excfun-mon-King_1972.c4,3843,23,24,0,[4],[102],h,H2,g,adxl,excfun,mon
c4/a/a1219.002-a-He3-el-adxc-angdisc-mon-Jacobs%Jr_1970.c4,40762,280,114,0,[4],[2],a,He3,el,adxc,angdisc,mon
c4/a/a1220.002-p-H3-xn-adxl-excfun-mon-Thambidurai_1982.c4,1662,6,25,0,[4],[201],p,H3,xn,adxl,excfun,mon
c4/a/a1220.003-p-H3-xn-ddxl-enedisl-mon-Thambidurai_1982.c4,37841,261,100,0,[6],[201],p,H3,xn,ddxl,enedisl,mon
c4/a/a1221.002-a-H2-t-adxc-angdisc-mon-Wagner_1971.c4,5217,33,25,0,[4],[105],a,H2,t,adxc,angdisc,mon
c4/a/a1223.002-p-H2-el-adxc-angdisc-mon-Huttel_1983.c4,22088,138,115,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1224.002-d-He3-p-adxc-excfun-mon-Freier_1954.c4,2549,13,25,0,[4],[103],d,He3,p,adxc,excfun,mon
c4/a/a1224.003-d-He3-el-adxc-excfun-mon-Freier_1954.c4,1750,7,25,0,[4],[2],d,He3,el,adxc,excfun,mon
c4/a/a1225.002-p-He3-el-adxc-angdisc-mon-Drigo_1966.c4,20059,119,130,0,[4],[2],p,He3,el,adxc,angdisc,mon
c4/a/a1226.003-t-He3-xa-adxl-angdisl-mon-Smith_1963.c4,900,1,24,0,[4],[207],t,He3,xa,adxl,angdisl,mon
c4/a/a1226.004-t-He3-xa-sig-excfun-mon-Smith_1963.c4,901,1,24,0,[3],[207],t,He3,xa,sig,excfun,mon
c4/a/a1226.005-t-He3-xp-adxl-angdisl-mon-Smith_1963.c4,898,1,24,0,[4],[203],t,He3,xp,adxl,angdisl,mon
c4/a/a1228.002-t-He3-np-sig-excfun-mon-Youn_1960.c4,4906,31,25,0,[3],[28],t,He3,np,sig,excfun,mon
c4/a/a1228.003-t-He3-xn-sig-excfun-mon-Youn_1960.c4,3849,23,25,0,[3],[201],t,He3,xn,sig,excfun,mon
c4/a/a1230.003-p-Li6-inl-adxc-angdisl-mon-Harrison_1967.c4,23634,131,190,0,[4],[601],p,Li6,inl,adxc,angdisl,mon
c4/a/a1230.004-h-He4-p-sig-excfun-mon-Harrison_1967.c4,4881,31,25,0,[3],[600],h,He4,p,sig,excfun,mon
c4/a/a1230.005-p-Li6-inl-sig-excfun-mon-Harrison_1967.c4,6069,40,25,0,[3],[601],p,Li6,inl,sig,excfun,mon
c4/a/a1230.006-p-Li6-h-adxl-angdisl-mon-Harrison_1967.c4,8674,56,40,0,[4],[106],p,Li6,h,adxl,angdisl,mon
c4/a/a1231.002-p-H3-el-adxc-angdisc-mon-Balashko_1964.c4,16908,84,175,0,[4],[2],p,H3,el,adxc,angdisc,mon
c4/a/a1234.002-t-He4-p-adxc-angdisc-mon-Ajzenberg+Selove_1978.c4,3588,17,40,0,[4],[600],t,He4,p,adxc,angdisc,mon
c4/a/a1234.005-t-Be9-p-adxc-angdisc-mon-Ajzenberg+Selove_1978.c4,13354,68,130,0,[4],[600],t,Be9,p,adxc,angdisc,mon
c4/a/a1234.008-t-C12-p-adxc-angdisc-mon-Ajzenberg+Selove_1978.c4,26371,140,235,0,[4],[600],t,C12,p,adxc,angdisc,mon
c4/a/a1235.002-a-He4-el-adxc-angdisc-mon-Steigert_1953.c4,34066,218,159,0,[4],[2],a,He4,el,adxc,angdisc,mon
c4/a/a1237.002-p-H2-g-adxl-excfun-mon-Geller_1967.c4,3058,17,24,0,[4],[102],p,H2,g,adxl,excfun,mon
c4/a/a1238.002-a-He4-p-sig-excfun-mon-Slobodrian_1982.c4,3565,17,40,0,[3],[600],a,He4,p,sig,excfun,mon
c4/a/a1238.005-a-He4-p-adxc-angdisc-mon-Slobodrian_1982.c4,12889,80,70,0,[4],[600],a,He4,p,adxc,angdisc,mon
c4/a/a1239.002-t-He3-d-adxl-angdisl-mon-Jarmie_1967.c4,2008,5,40,0,[4],[650],t,He3,d,adxl,angdisl,mon
c4/a/a1239.003-h-He3-xh-adxl-angdisl-mon-Jarmie_1967.c4,1240,3,25,0,[4],[206],h,He3,xh,adxl,angdisl,mon
c4/a/a1239.004-t-H3-xd-adxl-angdisl-mon-Jarmie_1967.c4,2128,6,40,0,[4],[204],t,H3,xd,adxl,angdisl,mon
c4/a/a1240.002-a-He3-g-sig-excfun-mon-Robertson_1983.c4,1020,1,26,0,[3],[102],a,He3,g,sig,excfun,mon
c4/a/a1242.002-p-H2-el-adxc-angdisc-mon-Kerman_1957.c4,3150,18,24,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1251.002-d-H2-el-adxc-angdisc-mon-Nemec_1985.c4,13436,77,99,0,[4],[2],d,H2,el,adxc,angdisc,mon
c4/a/a1253.002-d-He4-el-adxc-excfun-mon-Barit_1979.c4,42751,302,86,0,[4],[2],d,He4,el,adxc,excfun,mon
c4/a/a1254.002-p-He4-el-adxc-angdisc-mon-Putnam_1956.c4,5810,38,24,0,[4],[2],p,He4,el,adxc,angdisc,mon
c4/a/a1254.004-p-He4-el-adxc-angdisc-mon-Putnam_1956.c4,6338,42,24,0,[4],[2],p,He4,el,adxc,angdisc,mon
c4/a/a1257.002-d-H1-g-sig-excfun-mon-van%der%Woude_1971.c4,1359,4,24,0,[3],[102],d,H1,g,sig,excfun,mon
c4/a/a1257.003-d-H1-g-adxc-angdisc-mon-van%der%Woude_1971.c4,10439,69,39,0,[4],[102],d,H1,g,adxc,angdisc,mon
c4/a/a1261.002-p-He3-non-sig-excfun-mon-Sourkes_1976.c4,2174,10,24,0,[3],[3],p,He3,non,sig,excfun,mon
c4/a/a1261.003-p-He4-non-sig-excfun-mon-Sourkes_1976.c4,2702,14,24,0,[3],[3],p,He4,non,sig,excfun,mon
c4/a/a1262.002-a-He4-p-adxc-lvldis-mon-King_1977.c4,58367,93,1374,0,[4],[600],a,He4,p,adxc,lvldis,mon
c4/a/a1262.003-a-He4-p-sig-excfun-mon-King_1977.c4,4232,22,39,0,[3],[600],a,He4,p,sig,excfun,mon
c4/a/a1262.004-a-He4-n-sig-excfun-mon-King_1977.c4,2005,9,24,0,[3],[4],a,He4,n,sig,excfun,mon
c4/a/a1263.002-d-He4-el-adxc-angdisc-mon-Stephenson_1980.c4,29243,192,116,0,[4],[2],d,He4,el,adxc,angdisc,mon
c4/a/a1266.002-p-H2-g-sig-excfun-mon-Griffiths_1962.c4,1451,5,24,0,[3],[102],p,H2,g,sig,excfun,mon
c4/a/a1267.002-p-H3-el-adxc-angdisc-mon-Claassen_1951.c4,11468,62,99,0,[4],[2],p,H3,el,adxc,angdisc,mon
c4/a/a1269.002-h-He4-el-adxc-excfun-mon-Barnard_1964.c4,89558,646,129,0,[4],[2],h,He4,el,adxc,excfun,mon
c4/a/a1270.002-d-H1-el-adxc-excfun-mon-Barit_1985.c4,6386,35,54,0,[4],[2],d,H1,el,adxc,excfun,mon
c4/a/a1273.002-p-H2-g-sig-excfun-mon-Griffiths_1963.c4,2372,12,24,0,[3],[102],p,H2,g,sig,excfun,mon
c4/a/a1276.002-p-He4-el-adxc-angdisc-mon-Lauritsen_1953.c4,917,1,24,0,[4],[2],p,He4,el,adxc,angdisc,mon
c4/a/a1276.003-p-O16-el-adxc-angdisc-mon-Lauritsen_1953.c4,917,1,24,0,[4],[2],p,O16,el,adxc,angdisc,mon
c4/a/a1276.004-d-He4-el-adxc-angdisc-mon-Lauritsen_1953.c4,3602,10,69,0,[4],[2],d,He4,el,adxc,angdisc,mon
c4/a/a1277.002-p-H1-el-adxc-angdisl-mon-Slobodrian_1976.c4,4180,25,25,0,[4],[2],p,H1,el,adxc,angdisl,mon
c4/a/a1278.002-d-H1-g-adxc-angdisc-mon-Belt_1970.c4,10032,66,39,0,[4],[102],d,H1,g,adxc,angdisc,mon
c4/a/a1278.003-d-H1-g-sig-excfun-mon-Belt_1970.c4,1084,2,24,0,[3],[102],d,H1,g,sig,excfun,mon
c4/a/a1279.002-a-H3-g-sig-excfun-mon-Schroder_1987.c4,3519,20,25,0,[3],[102],a,H3,g,sig,excfun,mon
c4/a/a1282.002-p-He3-el-adxl-excfun-mon-Tombrello_1962.c4,20254,117,144,0,[4],[2],p,He3,el,adxl,excfun,mon
c4/a/a1282.011-p-He3-el-adxl-angdisl-mon-Tombrello_1962.c4,9730,60,54,0,[4],[2],p,He3,el,adxl,angdisl,mon
c4/a/a1283.002-p-H2-el-adxc-angdisc-mon-Sawada_1983.c4,5122,31,28,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1288.002-a-H3-t-adxl-excfun-mon-Sawicki_1988.c4,6439,42,26,0,[4],[105],a,H3,t,adxl,excfun,mon
c4/a/a1288.003-a-H3-t-adxl-angdisl-mon-Sawicki_1988.c4,6382,34,56,0,[4],[105],a,H3,t,adxl,angdisl,mon
c4/a/a1289.002-a-He3-g-sig-excfun-mon-Hilgemeier_1988.c4,1363,4,24,0,[3],[102],a,He3,g,sig,excfun,mon
c4/a/a1291.002-d-He3-p-sig-excfun-mon-Schroeder_1989.c4,7130,47,26,0,[3],[103],d,He3,p,sig,excfun,mon
c4/a/a1291.003-h-H2-p-sig-excfun-mon-Schroeder_1989.c4,4359,26,26,0,[3],[103],h,H2,p,sig,excfun,mon
c4/a/a1291.004-p-Li6-h-sig-excfun-mon-Schroeder_1989.c4,3436,19,26,0,[3],[106],p,Li6,h,sig,excfun,mon
c4/a/a1291.005-p-Li7-a-sig-excfun-mon-Schroeder_1989.c4,3962,23,26,0,[3],[107],p,Li7,a,sig,excfun,mon
c4/a/a1294.002-p-H2-el-adxl-angdisl-mon-Kim_1964.c4,5981,39,25,0,[4],[2],p,H2,el,adxl,angdisl,mon
c4/a/a1294.003-p-He3-el-adxl-angdisl-mon-Kim_1964.c4,5984,39,25,0,[4],[2],p,He3,el,adxl,angdisl,mon
c4/a/a1294.004-p-N14-el-adxl-angdisl-mon-Kim_1964.c4,7568,51,25,0,[4],[2],p,N14,el,adxl,angdisl,mon
c4/a/a1294.005-p-O16-el-adxl-angdisl-mon-Kim_1964.c4,5852,38,25,0,[4],[2],p,O16,el,adxl,angdisl,mon
c4/a/a1295.002-h-He4-el-adxc-excfun-mon-Tombrello_1963.c4,63825,451,129,0,[4],[2],h,He4,el,adxc,excfun,mon
c4/a/a1295.003-h-He4-el-adxc-angdisc-mon-Tombrello_1963.c4,17069,112,69,0,[4],[2],h,He4,el,adxc,angdisc,mon
c4/a/a1295.004-h-He4-p-adxl-excfun-mon-Tombrello_1963.c4,11579,78,39,0,[4],[103],h,He4,p,adxl,excfun,mon
c4/a/a1298.002-p-He3-el-adxc-angdisc-mon-Clegg_1964.c4,26387,167,130,0,[4],[2],p,He3,el,adxc,angdisc,mon
c4/a/a1298.003-p-He3-el-adxc-excfun-mon-Clegg_1964.c4,14515,96,55,0,[4],[2],p,He3,el,adxc,excfun,mon
c4/a/a1299.002-d-H2-n-sig-excfun-mon-Belov_1990.c4,1676,6,26,0,[3],[4],d,H2,n,sig,excfun,mon
c4/a/a1301.002-d-He4-n-adxc-angdisc-mon-Kayumov_1988.c4,1710,6,26,0,[4],[50],d,He4,n,adxc,angdisc,mon
c4/a/a1301.003-d-Be9-n-adxc-angdisc-mon-Kayumov_1988.c4,4326,22,41,0,[4],[50],d,Be9,n,adxc,angdisc,mon
c4/a/a1301.004-d-C12-n-adxc-angdisc-mon-Kayumov_1988.c4,5646,32,41,0,[4],[50],d,C12,n,adxc,angdisc,mon
c4/a/a1301.005-p-B10-n-adxc-angdisc-mon-Kayumov_1988.c4,4326,22,41,0,[4],[50],p,B10,n,adxc,angdisc,mon
c4/a/a1301.006-p-B11-n-adxc-angdisc-mon-Kayumov_1988.c4,3929,19,41,0,[4],[50],p,B11,n,adxc,angdisc,mon
c4/a/a1301.007-p-C13-n-adxc-angdisc-mon-Kayumov_1988.c4,3929,19,41,0,[4],[50],p,C13,n,adxc,angdisc,mon
c4/a/a1302.002-p-H2-el-adxc-angdisc-mon-Rauprich_1988.c4,19903,132,72,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1304.002-d-H2-g-adxc-excfun-mon-Poutissou_1973.c4,1099,3,24,0,[4],[102],d,H2,g,adxc,excfun,mon
c4/a/a1314.002-a-H3-el-adxc-angdisc-mon-Gorpinich_1992.c4,5780,37,26,0,[4],[2],a,H3,el,adxc,angdisc,mon
c4/a/a1314.003-h-He4-el-adxc-angdisc-mon-Gorpinich_1992.c4,5257,33,26,0,[4],[2],h,He4,el,adxc,angdisc,mon
c4/a/a1314.004-a-H3-p-adxc-angdisc-mon-Gorpinich_1992.c4,4705,25,41,0,[4],[600],a,H3,p,adxc,angdisc,mon
c4/a/a1319.002-p-H2-el-adxc-angdisc-mon-Sagara_1994.c4,76991,535,191,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1319.003-p-H2-el-adxc-angdisc-mon-Sagara_1994.c4,10455,16,251,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1320.002-d-He3-p-sig-excfun-mon-Tuck_1952.c4,1708,7,24,0,[3],[103],d,He3,p,sig,excfun,mon
c4/a/a1350.002-t-Li6-xn-adxl-excfun-mon-Valter_1961.c4,7833,53,25,0,[4],[201],t,Li6,xn,adxl,excfun,mon
c4/a/a1350.003-t-Li7-xn-adxl-excfun-mon-Valter_1961.c4,11397,80,25,0,[4],[201],t,Li7,xn,adxl,excfun,mon
c4/a/a1350.004-t-Li6-xn-sig-excfun-mon-Valter_1961.c4,1893,8,25,0,[3],[201],t,Li6,xn,sig,excfun,mon
c4/a/a1350.005-t-Li7-xn-sig-excfun-mon-Valter_1961.c4,2158,10,25,0,[3],[201],t,Li7,xn,sig,excfun,mon
c4/a/a1353.002-d-He4-el-adxc-angdisc-mon-Arvieux_1968.c4,59027,411,145,0,[4],[2],d,He4,el,adxc,angdisc,mon
c4/a/a1353.003-d-He4-el-adxc-angdisc-mon-Arvieux_1968.c4,7583,44,55,0,[4],[2],d,He4,el,adxc,angdisc,mon
c4/a/a1353.004-d-He4-abs-sig-excfun-mon-Arvieux_1968.c4,2205,11,24,0,[3],[27],d,He4,abs,sig,excfun,mon
c4/a/a1353.005-p-H2-el-adxc-angdisc-mon-Arvieux_1968.c4,30620,196,145,0,[4],[2],p,H2,el,adxc,angdisc,mon
c4/a/a1357.005-d-Li6-a-sig-excfun-mon-Jeronymo_1962.c4,4235,26,24,0,[3],[107],d,Li6,a,sig,excfun,mon
c4/a/a1358.003-d-Li6-a-sig-excfun-mon-Mani_1965.c4,2155,10,24,0,[3],[107],d,Li6,a,sig,excfun,mon
c4/a/a1359.002-d-Li6-a-adxl-excfun-mon-Hirst_1954.c4,9627,67,24,0,[4],[107],d,Li6,a,adxl,excfun,mon
c4/a/a1359.003-d-Li6-n-sig-excfun-mon-Hirst_1954.c4,2498,13,24,0,[3],[4],d,Li6,n,sig,excfun,mon
c4/a/a1360.002-d-Li6-a-adxl-excfun-mon-Bruno_1966.c4,3922,23,25,0,[4],[107],d,Li6,a,adxl,excfun,mon
c4/a/a1360.003-d-Li6-a-adxc-angdisc-mon-Bruno_1966.c4,6931,42,40,0,[4],[107],d,Li6,a,adxc,angdisc,mon
c4/a/a1360.005-d-Li6-p-adxc-angdisc-mon-Bruno_1966.c4,19909,125,100,0,[4],[600],d,Li6,p,adxc,angdisc,mon
c4/a/a1362.002-d-Li6-a-adxl-excfun-mon-Whaling_1950.c4,9486,66,24,0,[4],[107],d,Li6,a,adxl,excfun,mon
c4/a/a1362.003-d-Li6-p-adxl-lvldis-mon-Whaling_1950.c4,42178,66,999,0,[4],[600],d,Li6,p,adxl,lvldis,mon
c4/a/a1367.002-p-Li6-h-sig-excfun-mon-Gemeinhardt_1966.c4,2870,15,26,0,[3],[106],p,Li6,h,sig,excfun,mon
c4/a/a1368.002-d-Li6-n-adxl-excfun-mon-Slattery_1957.c4,12139,86,24,0,[4],[4],d,Li6,n,adxl,excfun,mon
c4/a/a1368.003-d-Li7-n-adxl-excfun-mon-Slattery_1957.c4,13988,100,24,0,[4],[4],d,Li7,n,adxl,excfun,mon
c4/a/a1369.002-a-Li6-p-adxc-angdisc-mon-Konstantinova_1962.c4,7443,46,40,0,[4],[600],a,Li6,p,adxc,angdisc,mon
c4/a/a1369.003-a-Li6-d-adxc-angdisc-mon-Konstantinova_1962.c4,2319,11,25,0,[4],[650],a,Li6,d,adxc,angdisc,mon
c4/a/a1369.004-a-Li7-p-adxc-angdisc-mon-Konstantinova_1962.c4,8635,55,40,0,[4],[600],a,Li7,p,adxc,angdisc,mon
c4/a/a1369.005-a-F19-p-adxc-angdisc-mon-Konstantinova_1962.c4,4171,25,25,0,[4],[600],a,F19,p,adxc,angdisc,mon
c4/a/a1369.006-a-F19-p-adxc-angdisc-mon-Konstantinova_1962.c4,4171,25,25,0,[4],[600],a,F19,p,adxc,angdisc,mon
c4/a/a1369.007-a-Al27-p-adxc-angdisc-mon-Konstantinova_1962.c4,4438,27,25,0,[4],[600],a,Al27,p,adxc,angdisc,mon
c4/a/a1370.002-d-Li7-n-adxl-excfun-mon-Osetinskij_1970.c4,8026,51,39,0,[4],[50],d,Li7,n,adxl,excfun,mon
c4/a/a1370.004-d-Li7-n-adxc-angdisc-mon-Osetinskij_1970.c4,22187,124,174,0,[4],[50],d,Li7,n,adxc,angdisc,mon
c4/a/a1370.006-d-Li7-n-sig-excfun-mon-Osetinskij_1970.c4,1579,6,24,0,[3],[4],d,Li7,n,sig,excfun,mon
c4/a/a1371.002-d-Li6-a-adxc-angdisc-mon-Meyer_1963.c4,10181,52,100,0,[4],[107],d,Li6,a,adxc,angdisc,mon
c4/a/a1371.003-d-Li6-a-sig-excfun-mon-Meyer_1963.c4,1607,6,25,0,[3],[107],d,Li6,a,sig,excfun,mon
c4/a/a1371.005-d-Li6-p-adxc-angdisc-mon-Meyer_1963.c4,10093,55,85,0,[4],[600],d,Li6,p,adxc,angdisc,mon
c4/a/a1371.006-d-Li6-p-sig-excfun-mon-Meyer_1963.c4,1478,5,25,0,[3],[600],d,Li6,p,sig,excfun,mon
c4/a/a1371.008-d-Li6-p-adxc-angdisc-mon-Meyer_1963.c4,3432,16,40,0,[4],[600],d,Li6,p,adxc,angdisc,mon
c4/a/a1373.002-t-Li7-n-adxl-excfun-mon-Seltz_1960.c4,4366,27,25,0,[4],[4],t,Li7,n,adxl,excfun,mon
c4/a/a1373.003-t-Li6-n-adxl-excfun-mon-Seltz_1960.c4,3442,20,25,0,[4],[4],t,Li6,n,adxl,excfun,mon
c4/a/a1374.002-d-Li7-p-sig-excfun-mon-Woods_1965.c4,4909,31,25,0,[3],[103],d,Li7,p,sig,excfun,mon
c4/a/a1376.002-d-Li6-p-adxl-excfun-mon-Durr_1968.c4,79199,543,222,0,[4],[600],d,Li6,p,adxl,excfun,mon
c4/a/a1377.002-d-Li6-xn-adxl-excfun-mon-Baggett_1952.c4,16769,121,24,0,[4],[201],d,Li6,xn,adxl,excfun,mon
c4/a/a1377.003-d-Li7-xn-adxl-excfun-mon-Baggett_1952.c4,8452,58,24,0,[4],[201],d,Li7,xn,adxl,excfun,mon
c4/a/a1377.004-d-Li6-xn-adxl-angdisl-mon-Baggett_1952.c4,1059,2,24,0,[4],[201],d,Li6,xn,adxl,angdisl,mon
c4/a/a1377.005-d-Li7-p-sig-excfun-mon-Baggett_1952.c4,6737,45,24,0,[3],[103],d,Li7,p,sig,excfun,mon
c4/a/a1377.006-d-Li7-xn-adxl-angdisl-mon-Baggett_1952.c4,1059,2,24,0,[4],[201],d,Li7,xn,adxl,angdisl,mon
c4/a/a1378.002-d-Li7-p-sig-excfun-mon-Bashkin_1954.c4,13293,95,24,0,[3],[103],d,Li7,p,sig,excfun,mon
c4/a/a1379.002-d-Li6-p-adxc-angdisc-mon-Hamburger_1960.c4,2552,13,25,0,[4],[600],d,Li6,p,adxc,angdisc,mon
c4/a/a1379.003-d-Li6-p-adxc-angdisc-mon-Hamburger_1960.c4,2948,16,25,0,[4],[600],d,Li6,p,adxc,angdisc,mon
c4/a/a1379.004-d-Li7-p-adxc-angdisc-mon-Hamburger_1960.c4,2420,12,25,0,[4],[600],d,Li7,p,adxc,angdisc,mon
c4/a/a1379.005-d-Li7-t-adxc-angdisc-mon-Hamburger_1960.c4,2552,13,25,0,[4],[700],d,Li7,t,adxc,angdisc,mon
c4/a/a1379.006-d-Li7-t-adxc-lvldis-mon-Hamburger_1960.c4,2872,4,70,0,[4],[700],d,Li7,t,adxc,lvldis,mon
c4/a/a1379.007-d-Li6-xh-ddxc-angdisc-mon-Hamburger_1960.c4,12833,68,115,0,[6],[206],d,Li6,xh,ddxc,angdisc,mon
c4/a/a1379.008-d-Li7-h-adxc-lvldis-mon-Hamburger_1960.c4,1606,2,40,0,[4],[750],d,Li7,h,adxc,lvldis,mon
c4/a/a1379.009-d-Li6-xt-ddxc-angdisc-mon-Hamburger_1960.c4,8912,46,85,0,[6],[205],d,Li6,xt,ddxc,angdisc,mon
c4/a/a1379.010-d-Li6-inl-adxc-angdisc-mon-Hamburger_1960.c4,2554,13,25,0,[4],[651],d,Li6,inl,adxc,angdisc,mon
c4/a/a1379.011-d-Li6-a-adxc-angdisc-mon-Hamburger_1960.c4,2023,9,25,0,[4],[800],d,Li6,a,adxc,angdisc,mon
c4/a/a1379.012-d-Li6-xh-ddxc-enedisc-mon-Hamburger_1960.c4,62636,430,175,0,[6],[206],d,Li6,xh,ddxc,enedisc,mon
c4/a/a1379.013-d-Li6-xt-ddxc-enedisc-mon-Hamburger_1960.c4,49784,329,190,0,[6],[205],d,Li6,xt,ddxc,enedisc,mon
c4/a/a1380.003-d-C14-p-sigg-excfun-mon-Chase%Jr_1962.c4,2739,14,25,0,[13],[600],d,C14,p,sigg,excfun,mon
c4/a/a1380.004-d-Li7-p-sigg-excfun-mon-Chase%Jr_1962.c4,3927,23,25,0,[13],[600],d,Li7,p,sigg,excfun,mon
c4/a/a1381.002-d-Li7-a-adxl-excfun-mon-Fessenden_1964.c4,1304,4,24,0,[4],[800],d,Li7,a,adxl,excfun,mon
c4/a/a1382.002-d-Li7-n-adxc-lvldis-mon-Johnson_1964.c4,16321,26,385,0,[4],[50],d,Li7,n,adxc,lvldis,mon
c4/a/a1383.002-d-Li7-a-adxl-excfun-mon-Manalis_1964.c4,1486,5,25,0,[4],[107],d,Li7,a,adxl,excfun,mon
c4/a/a1385.002-d-Li6-a-adxl-excfun-mon-Paul_1964.c4,3015,17,24,0,[4],[107],d,Li6,a,adxl,excfun,mon
c4/a/a1385.003-d-Li6-a-adxl-excfun-mon-Paul_1964.c4,10854,65,69,0,[4],[107],d,Li6,a,adxl,excfun,mon
c4/a/a1385.005-d-Li6-el-adxl-excfun-mon-Paul_1964.c4,14753,87,99,0,[4],[2],d,Li6,el,adxl,excfun,mon
c4/a/a1385.006-d-Li6-p-adxl-excfun-mon-Paul_1964.c4,28674,177,159,0,[4],[600],d,Li6,p,adxl,excfun,mon
c4/a/a1386.002-t-Li7-xn-adxl-excfun-mon-Crews_1951.c4,12093,86,24,0,[4],[201],t,Li7,xn,adxl,excfun,mon
c4/a/a1386.003-t-Li7-xn-adxc-angdisc-mon-Crews_1951.c4,2692,11,39,0,[4],[201],t,Li7,xn,adxc,angdisc,mon
c4/a/a1387.002-d-Li7-p-adxl-excfun-mon-Sellschop_1960.c4,4803,30,25,0,[4],[103],d,Li7,p,adxl,excfun,mon
c4/a/a1387.003-d-Li7-p-adxl-excfun-mon-Sellschop_1960.c4,3351,19,25,0,[4],[103],d,Li7,p,adxl,excfun,mon
c4/a/a1387.004-d-Li7-p-adxc-angdisc-mon-Sellschop_1960.c4,14039,81,100,0,[4],[103],d,Li7,p,adxc,angdisc,mon
c4/a/a1390.003-p-Li6-h-sig-excfun-mon-Jeronymo_1963.c4,3965,24,24,0,[3],[106],p,Li6,h,sig,excfun,mon
c4/a/a1393.002-p-Li6-h-sig-excfun-mon-Fiedler_1967.c4,1630,6,25,0,[3],[106],p,Li6,h,sig,excfun,mon
c4/a/a1393.003-p-Li7-a-sig-excfun-mon-Fiedler_1967.c4,1760,7,25,0,[3],[107],p,Li7,a,sig,excfun,mon
c4/a/a1397.002-p-Li6-inl-adxc-angdisl-mon-Harrison_1967.c4,38004,240,190,0,[4],[601],p,Li6,inl,adxc,angdisl,mon
c4/a/a1397.004-p-Li6-inl-sig-excfun-mon-Harrison_1967.c4,2349,12,25,0,[3],[601],p,Li6,inl,sig,excfun,mon
c4/a/a1399.002-p-Li6-h-sig-excfun-mon-Fasoli_1964.c4,4649,29,25,0,[3],[106],p,Li6,h,sig,excfun,mon
c4/a/a1401.002-p-Li7-el-adxc-excfun-mon-Warters_1953.c4,38706,268,99,0,[4],[2],p,Li7,el,adxc,excfun,mon
c4/a/a1401.003-p-Li7-el-adxc-excfun-mon-Warters_1953.c4,42372,296,99,0,[4],[2],p,Li7,el,adxc,excfun,mon
c4/a/a1401.004.1-p-Li7-el-adxc-excfun-mon-Warters_1953.c4,14925,107,24,0,[4],[2],p,Li7,el,adxc,excfun,mon
c4/a/a1401.004.2-p-Li7-el-adxc-excfun-mon-Warters_1953.c4,14930,107,24,0,[4],[2],p,Li7,el,adxc,excfun,mon
c4/a/a1401.005.1-p-Li7-el-adxc-angdisc-mon-Warters_1953.c4,3146,14,39,0,[4],[2],p,Li7,el,adxc,angdisc,mon
c4/a/a1401.005.2-p-Li7-el-adxc-angdisc-mon-Warters_1953.c4,3156,14,39,0,[4],[2],p,Li7,el,adxc,angdisc,mon
c4/a/a1404.002-d-Li6-a-adxl-excfun-mon-Kato_1972.c4,2379,11,26,0,[4],[800],d,Li6,a,adxl,excfun,mon
c4/a/a1404.003-d-Li6-t-adxl-angdisl-mon-Kato_1972.c4,1058,1,26,0,[4],[700],d,Li6,t,adxl,angdisl,mon
c4/a/a1406.002-p-F19-g-sig-excfun-mon-Bonner_1948.c4,2539,13,25,0,[3],[102],p,F19,g,sig,excfun,mon
c4/a/a1406.003-p-Li7-g-sig-excfun-mon-Bonner_1948.c4,950,1,25,0,[3],[102],p,Li7,g,sig,excfun,mon
c4/a/a1407.002-p-Li6-h-adxc-angdisc-mon-Johnston_1974.c4,35729,215,219,0,[4],[106],p,Li6,h,adxc,angdisc,mon
c4/a/a1409.002-p-Li6-h-adxl-excfun-mon-Marion_1956.c4,6840,42,39,0,[4],[106],p,Li6,h,adxl,excfun,mon
c4/a/a1409.004-p-Li6-h-sig-excfun-mon-Marion_1956.c4,3434,20,24,0,[3],[106],p,Li6,h,sig,excfun,mon
