run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,29,30,0.15907249888213137,0.038705200410531493
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,30,31,0.1227553001821676,0.032572864039138422
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,31,32,0.15725058837443473,0.038149526117835807
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,32,33,0.19893388189308336,0.048634139822312385
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,33,34,0.17060427159460975,0.042478239789299689
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,34,35,0.25847512171966602,0.059791822046787062
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,35,36,0.30649408011660795,0.066349357154997665
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,36,37,0.25879936589987701,0.059759506925817191
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,37,38,0.19789934337292109,0.055343924453389738
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,38,39,0.24043118505545363,0.06255279982412168
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,39,40,0.22269437301481831,0.059618718543013038
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,40,41,0.28169111767880295,0.069639718926893066
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,41,42,0.23270144383698416,0.05930667684393616
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,42,43,0.3212808900236232,0.074857395188730913
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,43,44,0.18150813112149525,0.05558079773086743
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,44,46,0.36455639652602467,0.05704294142088618
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,46,48,0.31217058100807299,0.055441680407656596
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,48,50,0.24063195052383946,0.047365438975976566
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,50,52,0.34120144689159509,0.061296128394919547
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,52,54,0.34729641873165501,0.059317208815486681
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,54,56,0.5481042581029093,0.082408099022116627
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,56,58,0.56493738682767369,0.083984124814207639
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,58,60,0.51441435645223788,0.082025625949606329
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,60,62,0.92933955390655987,0.10851442285936772
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,62,64,2.286025830016527,0.17648710903278048
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,64,66,1.6130886477138344,0.14959934721575271
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,66,68,0.25429105944575214,0.06184230117338891
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T200_FE000,0,68,70,0,0
