run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,19,20,1453.2906935393489,34.975853601141019
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,20,21,1474.2058645368409,36.400574859725836
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,21,22,1646.0240925068713,39.777500220111541
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,22,23,1733.025237435985,41.853561243440062
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,23,24,1985.9670428834429,45.93494352099232
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,24,25,2111.3621115045489,48.747533044426739
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,25,26,2153.4356296911324,50.136816869733408
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,26,27,2332.0422954437017,53.168744512274912
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,27,28,2526.7918444579873,56.798422655685442
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,28,29,2651.8232262425217,59.491117894668982
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,29,30,2853.4517191495038,62.71645065021923
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,30,31,3020.8365498632261,66.133464763778761
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,31,32,3089.5585726166914,67.72378463752311
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,32,33,3230.7108192678984,70.510933161803635
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,33,34,3422.6628181702872,73.366224879507357
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,34,35,3533.7423152678775,76.30059799555211
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,35,36,3762.832818996987,80.611619788537368
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,36,37,3871.0628249280539,83.053465920448076
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,37,38,4035.9375198035359,85.569656093554912
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,38,39,4170.3715785929326,88.657061872444757
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,39,40,4290.8781822437613,91.0181856761007
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,40,41,4272.5839873949481,92.158615662244173
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,41,42,4588.9102019535048,96.734090931609003
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,42,43,4710.9699041304893,99.783145313386044
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,43,44,4886.4252225141609,102.48107151104857
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,44,46,5198.7069253759673,77.046047680381804
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,46,48,5515.0047580786622,81.392871139679315
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,48,50,5630.94955002808,84.2201363209536
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,50,52,5685.6871556843562,86.586975907680809
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,52,54,5593.2110283421098,87.543922033933086
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,54,56,5436.0570280534894,88.234624691281439
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,56,58,4516.0236164058597,81.553141152268594
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,58,60,3563.2692454364951,73.788489551095182
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,60,62,3639.5867244032115,74.581676199128722
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,62,64,28384.322476041725,217.09466964482911
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,64,66,84348.341178796691,379.79171105237498
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,66,68,26818.095777224993,222.03261064198983
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0,68,70,690.01953456963145,36.540284073342526
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,6,7,120.84514392061932,5.5225588479122889
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,7,8,91.807383771429286,5.1691240483752017
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,8,9,100.9523467039304,5.7618355561060763
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,9,10,95.489460387306764,6.0041820718480974
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,10,11,107.05500550633823,6.670507475707053
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,11,12,99.687393975042411,6.7669633210107678
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,12,13,103.78264890527713,7.4167775648495491
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,13,14,104.6161417213402,7.6496280565036354
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,14,15,99.997312154443577,7.4635020669134695
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,15,16,105.88747982475171,8.089184203327985
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,16,17,119.9018449647059,9.0932582046362764
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,17,18,108.54966216801272,8.7729760519971958
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,18,19,143.32007673711735,10.493274712472859
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,19,20,133.18954250890579,10.164843355242864
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,20,21,155.63337734560565,11.647847033190496
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,21,22,145.39431571277467,11.660591923601405
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,22,23,142.70190222426359,12.046461242677218
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,23,24,168.4909461555379,13.231894620260881
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,24,25,181.52808630461882,13.979943395885023
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,25,26,189.64084546825862,14.873893594943462
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,26,27,207.12323594474935,15.972975524799153
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,27,28,190.10465260808283,15.123695062875127
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,28,29,190.11494924277793,15.60813869769917
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,29,30,214.87265083784672,16.393645846903244
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,30,31,243.59742078884747,18.131825450654315
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,31,32,216.38484887150858,17.196159793097475
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,32,33,275.04979289388581,19.912586964626232
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,33,34,238.36862442462555,18.903128818481299
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,34,35,227.16111808781977,18.563095816348888
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,35,36,242.26829546602886,19.8803886384759
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,36,37,226.46452854201729,18.52599550563313
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,37,38,236.58057855650299,20.171984615562661
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,38,39,215.51323829579869,18.615281458230672
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,39,40,252.56934269248413,21.575953646304878
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,40,41,263.96575629553269,22.103905873695851
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,41,42,241.13379392813212,21.454555942858867
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,42,43,222.06759782853993,20.507633200303221
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,43,44,251.48107285826697,22.665417842255277
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,44,46,234.60551105360148,15.386807911363125
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,46,48,210.19257974954911,15.25361999611607
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,48,50,244.5097460995826,16.977042989206215
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,50,52,254.46874794458842,17.548441472242658
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,52,54,260.73925535106247,18.25338614372129
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,54,56,190.9151192064088,16.015831761671393
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,56,58,173.61214123988873,15.450459917531363
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,58,60,187.54489784566087,16.285310043299024
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,60,62,215.66218374056382,17.908916950516598
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,62,64,782.95471145633871,33.961109341224166
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,64,66,939.17138615101226,37.445954477011426
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,66,68,141.17293203746874,14.635851180324959
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,20,68,70,6.9736769313662661,3.5786740350152519
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,6,7,20.415911587405539,2.3333160465096459
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,7,8,13.591163733663816,1.8804747952718261
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,8,9,15.759159911542699,2.252790435751487
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,9,10,16.103717944226076,2.4860750567904923
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,10,11,16.13432849007263,2.5831518713118955
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,11,12,17.654598063436925,2.9854635274109507
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,12,13,11.849696866622436,2.339508798268302
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,13,14,12.778543799475303,2.6921966858047135
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,14,15,14.413518827743777,2.8121860644147216
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,15,16,20.284465436200641,3.841105219848683
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,16,17,19.215358858139297,3.7000882718691006
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,17,18,21.446582167649211,4.0309821513213491
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,18,19,17.217404448325812,3.4924204530269622
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,19,20,14.995180405254604,3.4798887859453553
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,20,21,15.884353873039807,3.7452862443291206
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,21,22,18.814248640157317,4.270100958562165
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,22,23,20.261036250187992,4.6113784679635881
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,23,24,16.428313788223534,3.8679438832148301
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,24,25,23.057009989587094,4.8937703335722853
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,25,26,21.397444533491974,4.3637386614852476
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,26,27,22.619460152306782,4.9480016759393788
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,27,28,23.081060183153948,5.0954490795816687
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,28,29,32.452354548826023,6.2515506989585035
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,29,30,32.65043199252505,6.6275316379761318
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,30,31,24.427269350148059,5.7085453561310899
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,31,32,38.130676806867669,7.6092009623274093
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,32,33,32.582568814942888,6.8970093674406581
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,33,34,19.55029244247903,5.3018346049676248
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,34,35,30.64728909943415,6.8557164213211754
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,35,36,24.694466619714881,6.3816167491645412
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,36,37,31.351745933926424,6.7281240798085307
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,37,38,21.593087407292916,5.9265874942345382
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,38,39,20.709844829567487,5.8738179388064626
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,39,40,30.370217400303378,7.0174279244122211
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,40,41,25.016666325350361,6.2442896698571602
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,41,42,14.403077322090923,5.3127423503957738
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,42,43,14.329755091427581,5.0282942538406861
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,43,44,27.380091697336322,7.1730061336569149
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,44,46,30.987350906349295,5.4464197829502004
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,46,48,19.727300205558191,4.5764422172023087
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,48,50,18.766469423176382,4.2445995767305247
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,50,52,19.814549906689905,4.8403282663049989
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,52,54,17.671480042275288,4.5428557221387678
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,54,56,18.955753581800835,4.6547491839422372
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,56,58,14.185156322063795,4.3850054243861978
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,58,60,17.836548197696512,4.6690426869805988
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,60,62,19.249030644900756,5.1356502367086527
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,62,64,54.992032270969027,8.8797603170080812
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,64,66,24.24417130514734,5.9500891848812154
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,66,68,0.69021815302111444,0.69021815302111444
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,40,68,70,0,0
