run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,31,32,2.4792515314894636,0.53967399204829591
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,32,33,2.2789258605378158,0.53558440084947623
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,33,34,2.5602157805558075,0.58706650859018306
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,34,35,2.368466246061816,0.52824387420202579
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,35,36,2.5257351949020865,0.62981834509580381
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,36,37,2.3236081060167915,0.58700003803715906
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,37,38,2.7952382702342629,0.65617093037447072
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,38,39,1.9510733724597926,0.55154560983157341
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,39,40,3.7989985330287941,0.79731780128085572
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,40,41,2.9652204687142811,0.67913191325891242
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,41,42,1.8893439662689417,0.53725504176085581
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,42,43,1.9061119865968044,0.53411065287715198
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,43,44,2.8004744741364904,0.72367259904685866
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,44,46,2.5174966017756053,0.4835910675924629
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,46,48,2.5974307289850835,0.48519685842135357
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,48,50,2.9595620712428672,0.53419715423175418
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,50,52,2.9901002202793658,0.5470288250860732
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,52,54,3.2769130127821371,0.60399392645624539
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,54,56,3.7716043296922463,0.64341343476463297
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,56,58,5.1393145437614542,0.79847213638139158
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,58,60,5.0287693954662398,0.81824581902518878
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,60,62,10.792565165708925,1.1799385368340463
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,62,64,24.865714941995453,1.8734096189300813
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,64,66,31.984866639613532,2.180038897046054
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,66,68,4.7055331897932806,0.83332541878736899
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,68,70,0.25077249905458859,0.19143515256958149
