run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,23,24,15.440636611122894,3.8721022698844405
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,24,25,10.198576823028336,2.8966251901659157
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,25,26,12.783977884448245,3.2588620390827931
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,26,27,27.180342188608805,5.2959742288453402
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,27,28,18.028384535760775,4.3829547378738596
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,28,29,22.531367093962785,5.1782217796815475
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,29,30,15.382086926289523,4.3504867180672084
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,30,31,19.408338209075271,4.4787757461317685
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,31,32,24.455662004189438,5.4066906193329727
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,32,33,31.37883663696611,6.410132156412387
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,33,34,28.133759563777812,6.0978423274305991
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,34,35,26.82706915176232,5.9629100353212525
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,35,36,37.802139412333148,7.5011252192626312
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,36,37,26.023164040838175,6.1421827135504143
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,37,38,43.020256727340353,8.1852337651145088
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,38,39,47.259639879136898,8.5280641527501224
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,39,40,26.84096441736283,6.6346775746964486
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,40,41,33.355774686244878,7.4661593183019468
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,41,42,26.488472522935847,5.9793981515873025
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,42,43,29.219180988502465,7.0720332674411326
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,43,44,47.274442528086361,8.8267664682842604
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,44,46,43.027489868540727,6.2314999339789203
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,46,48,49.030287150279051,7.1150186918488938
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,48,50,34.087397638157128,5.6442430243063066
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,50,52,67.096469066837514,8.7870922289166131
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,52,54,65.899111704381852,8.7269196540928231
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,54,56,40.057832867662547,6.6869397683476288
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,56,58,52.519121647902949,8.2264920109305706
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,58,60,51.386025531391795,8.0338740367214605
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,60,62,81.898070116567467,10.067338215181557
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,62,64,374.12572065395261,23.046994731505475
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,64,66,740.84776597698931,33.169598569134401
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,66,68,178.21614156613529,16.619762098230794
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T100_FE000,0,68,70,8.833286063949279,3.8861390941711402
