run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
CTRL_JAERI43_T125,0,7.2127586782261823e-08,9.2314704821047023e-08,0.63843038462014146,0.50319769563205718
CTRL_JAERI43_T125,0,9.2314704821047023e-08,1.1815180718472118e-07,0.49668687898253283,0.35476371854431904
CTRL_JAERI43_T125,0,1.1815180718472118e-07,1.5122021532839072e-07,0.33000919651329697,0.23427287474373279
CTRL_JAERI43_T125,0,1.5122021532839072e-07,1.9354383203138961e-07,0,0
CTRL_JAERI43_T125,0,1.9354383203138961e-07,2.4771301135928274e-07,0,0
CTRL_JAERI43_T125,0,2.4771301135928274e-07,3.1704309743506661e-07,0,0
CTRL_JAERI43_T125,0,3.1704309743506661e-07,4.0577733514947478e-07,0,0
CTRL_JAERI43_T125,0,4.0577733514947478e-07,5.1934657165886352e-07,0,0
CTRL_JAERI43_T125,0,5.1934657165886352e-07,6.6470164331494622e-07,0.33013191729167635,0.33013191729167635
CTRL_JAERI43_T125,0,6.6470164331494622e-07,8.5073879127444626e-07,0,0
CTRL_JAERI43_T125,0,8.5073879127444626e-07,1.0888441427189009e-06,0,0
CTRL_JAERI43_T125,0,1.0888441427189009e-06,1.3935905818485126e-06,0,0
CTRL_JAERI43_T125,0,1.3935905818485126e-06,1.7836296616036959e-06,0,0
CTRL_JAERI43_T125,0,1.7836296616036959e-06,2.2828331442457534e-06,0,0
CTRL_JAERI43_T125,0,2.2828331442457534e-06,2.9217540370916224e-06,0,0
CTRL_JAERI43_T125,0,2.9217540370916224e-06,3.7394965439235719e-06,0.14653045406528806,0.14653045406528806
CTRL_JAERI43_T125,0,3.7394965439235719e-06,4.7861093796711856e-06,0,0
CTRL_JAERI43_T125,0,4.7861093796711856e-06,6.1256489276339944e-06,0.35500622729757841,0.25423466406204531
CTRL_JAERI43_T125,0,6.1256489276339944e-06,7.8400997152308127e-06,0,0
CTRL_JAERI43_T125,0,7.8400997152308127e-06,1.0034392155167725e-05,0,0
CTRL_JAERI43_T125,0,1.0034392155167725e-05,1.2842824655416706e-05,0,0
CTRL_JAERI43_T125,0,1.2842824655416706e-05,1.6437283153702097e-05,0.29001539455288605,0.29001539455288605
CTRL_JAERI43_T125,0,1.6437283153702097e-05,2.1037761140889196e-05,0,0
CTRL_JAERI43_T125,0,2.1037761140889196e-05,2.6925824035672502e-05,0.1661670179961928,0.1661670179961928
CTRL_JAERI43_T125,0,2.6925824035672502e-05,3.4461841977608709e-05,0,0
CTRL_JAERI43_T125,0,3.4461841977608709e-05,4.4107045745982086e-05,0.28253903290563631,0.28253903290563631
CTRL_JAERI43_T125,0,4.4107045745982086e-05,5.6451755704242055e-05,0,0
CTRL_JAERI43_T125,0,5.6451755704242055e-05,7.2251511480605547e-05,0,0
CTRL_JAERI43_T125,0,7.2251511480605547e-05,9.2473313648237842e-05,0,0
CTRL_JAERI43_T125,0,9.2473313648237842e-05,0.00011835480755832789,0.17597300280573161,0.17597300280573161
CTRL_JAERI43_T125,0,0.00011835480755832789,0.00015148003158461202,0,0
CTRL_JAERI43_T125,0,0.00015148003158461202,0.00019387636583808986,0,0
CTRL_JAERI43_T125,0,0.00019387636583808986,0.00024813861495394043,0,0
CTRL_JAERI43_T125,0,0.00024813861495394043,0.00031758781925322828,0.1982859075702979,0.1982859075702979
CTRL_JAERI43_T125,0,0.00031758781925322828,0.0004064745140805393,0,0
CTRL_JAERI43_T125,0,0.0004064745140805393,0.00052023887750326993,0.21743735916899434,0.21743735916899434
CTRL_JAERI43_T125,0,0.00052023887750326993,0.00066584368832589395,0,0
CTRL_JAERI43_T125,0,0.00066584368832589395,0.00085220047261970434,0.34777162803269906,0.24685878852785331
CTRL_JAERI43_T125,0,0.00085220047261970434,0.00109071492043308,0,0
CTRL_JAERI43_T125,0,0.00109071492043308,0.0013959849541015533,0,0
CTRL_JAERI43_T125,0,0.0013959849541015533,0.0017866941723912076,0,0
CTRL_JAERI43_T125,0,0.0017866941723912076,0.0022867553523964858,0,0
CTRL_JAERI43_T125,0,0.0022867553523964858,0.0029267739955268625,0,0
CTRL_JAERI43_T125,0,0.0029267739955268625,0.0037459214917394761,0,0
CTRL_JAERI43_T125,0,0.0037459214917394761,0.0047943325462510827,0,0
CTRL_JAERI43_T125,0,0.0047943325462510827,0.0061361735996684147,0,0
CTRL_JAERI43_T125,0,0.0061361735996684147,0.0078535700396314845,0,0
CTRL_JAERI43_T125,0,0.0078535700396314845,0.010051632563122113,0,0
CTRL_JAERI43_T125,0,0.010051632563122113,0.012864890320473688,0,0
CTRL_JAERI43_T125,0,0.012864890320473688,0.016465524572100921,0,0
CTRL_JAERI43_T125,0,0.016465524572100921,0.021073906786674937,0,0
CTRL_JAERI43_T125,0,0.021073906786674937,0.026972086149381503,0,0
CTRL_JAERI43_T125,0,0.026972086149381503,0.034521051963163074,0,0
CTRL_JAERI43_T125,0,0.034521051963163074,0.044182827462558999,0,0
CTRL_JAERI43_T125,0,0.044182827462558999,0.056548747259189548,0.27895107682026732,0.27895107682026732
CTRL_JAERI43_T125,0,0.056548747259189548,0.072375649097910583,0,0
CTRL_JAERI43_T125,0,0.072375649097910583,0.092632194986294034,0,0
CTRL_JAERI43_T125,0,0.092632194986294034,0.11855815671332583,0,0
CTRL_JAERI43_T125,0,0.11855815671332583,0.1517402942393978,0,0
CTRL_JAERI43_T125,0,0.1517402942393978,0.19420947098168756,0.23291111931652211,0.23291111931652211
CTRL_JAERI43_T125,0,0.19420947098168756,0.24856494979165553,0.30846740867596395,0.30846740867596395
CTRL_JAERI43_T125,0,0.24856494979165553,0.31813347697525152,0.18107811193527093,0.18107811193527093
CTRL_JAERI43_T125,0,0.31813347697525152,0.40717289085687541,0.47858734768411049,0.34969394815644561
CTRL_JAERI43_T125,0,0.40717289085687541,0.52113271644669523,0.55092439207156352,0.41439477697896088
CTRL_JAERI43_T125,0,0.52113271644669523,0.66698769552065773,0.15223515086709163,0.15223515086709161
CTRL_JAERI43_T125,0,0.66698769552065773,0.85366466532611929,0.95712687783029704,0.65408389880120377
CTRL_JAERI43_T125,0,0.85366466532611929,1.0925889123898864,0.76638826357685919,0.44699748217575958
CTRL_JAERI43_T125,0,1.0925889123898864,1.398383440201634,0.3588678898584523,0.25424681117039521
CTRL_JAERI43_T125,0,1.398383440201634,1.7897639484120553,0.51803590544856848,0.29933990311854064
CTRL_JAERI43_T125,0,1.7897639484120553,2.2906842994176504,0.76224700346308849,0.38231956093699593
CTRL_JAERI43_T125,0,2.2906842994176504,2.9318025789121802,0.15458373173759241,0.15458373173759241
CTRL_JAERI43_T125,0,2.9318025789121802,3.7523574784623506,0.5164588496561443,0.29982273691540295
CTRL_JAERI43_T125,0,3.7523574784623506,4.8025698413147113,1.2220394755902448,0.63963615826724451
CTRL_JAERI43_T125,0,4.8025698413147113,6.1467163544762267,0.39197048964037529,0.28584847382778827
CTRL_JAERI43_T125,0,6.1467163544762267,7.8670635078244775,0.50888145548704988,0.29527543240098691
CTRL_JAERI43_T125,0,7.8670635078244775,10.068902592369156,0.32947066106141171,0.23341389719913816
CTRL_JAERI43_T125,0,10.068902592369156,12.886993897250777,0.52347879301349476,0.30273800707083798
CTRL_JAERI43_T125,0,12.886993897250777,16.493814512977924,0.36628392885130551,0.26022647884967554
CTRL_JAERI43_T125,0,16.493814512977924,21.110114535443095,0.66018033394565911,0.53237330920032189
CTRL_JAERI43_T125,0,21.110114535443095,27.018427747497871,0.17112000666841348,0.17112000666841348
CTRL_JAERI43_T125,0,27.018427747497871,34.580363679274583,0.6714305437107978,0.33859904367267429
CTRL_JAERI43_T125,0,34.580363679274583,44.258739382110754,3.9489860362851816,0.81231721201371543
CTRL_JAERI43_T125,0,44.258739382110754,56.645905458409132,0,0
CTRL_JAERI43_T125,0,56.645905458409132,72.5,0,0
