run_id,row_index,geometry_id,source_normalization_id,geant4_evaluation_energy_MeV,mc_mu_over_rho_cm2_g,generated_event_count
P001_G4_EM_COEFFICIENTS,1000076,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010618350746268658,2964.6006590183565,0
P001_G4_EM_COEFFICIENTS,1000077,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010619171940298507,2964.0001090916185,0
P001_G4_EM_COEFFICIENTS,1000078,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010619993134328358,2963.3994051641553,0
P001_G4_EM_COEFFICIENTS,1000079,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010620814328358209,2962.7974165642463,0
P001_G4_EM_COEFFICIENTS,1000080,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001062163552238806,2962.1956009585742,0
P001_G4_EM_COEFFICIENTS,1000081,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010622456716417911,2961.5939582833253,0
P001_G4_EM_COEFFICIENTS,1000082,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010623277910447762,2960.9924884747129,0
P001_G4_EM_COEFFICIENTS,1000083,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010624099104477613,2960.3911914689802,0
P001_G4_EM_COEFFICIENTS,1000084,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010624920298507464,2959.7900672023966,0
P001_G4_EM_COEFFICIENTS,1000085,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010625741492537313,2959.1891156112652,0
P001_G4_EM_COEFFICIENTS,1000086,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010626562686567164,2958.5883366319104,0
P001_G4_EM_COEFFICIENTS,1000087,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010627383880597015,2957.9877269224744,0
P001_G4_EM_COEFFICIENTS,1000088,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010628205074626866,2957.3872875170355,0
P001_G4_EM_COEFFICIENTS,1000089,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010629026268656717,2956.7870205350623,0
P001_G4_EM_COEFFICIENTS,1000090,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010629847462686568,2956.1869259129949,0
P001_G4_EM_COEFFICIENTS,1000091,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010630668656716419,2955.5870035873036,0
