run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,response_value,response_sigma,controlled_geometry_family_id,source_normalization_id,source_proton_MeV,shield_thickness_cm,response_unit
CTRL_JAERI43_T100,0,1.0888441427189009e-06,1.3935905818485126e-06,0.356916364211442,0.2530380294804643,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.3935905818485126e-06,1.783629661603696e-06,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.783629661603696e-06,2.2828331442457534e-06,0.1866708200250243,0.1866708200250242,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,2.2828331442457534e-06,2.9217540370916224e-06,0.1934759997529585,0.1934759997529584,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,2.9217540370916224e-06,3.739496543923572e-06,0.2644609079755095,0.2644609079755095,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,3.739496543923572e-06,4.7861093796711856e-06,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,4.7861093796711856e-06,6.1256489276339936e-06,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,6.1256489276339936e-06,7.840099715230813e-06,0.1548187902646095,0.1548187902646095,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,7.840099715230813e-06,1.0034392155167725e-05,0.2933341227675103,0.2074231618985224,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.0034392155167725e-05,1.2842824655416706e-05,0.5579577084539991,0.4032159642231849,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.2842824655416706e-05,1.6437283153702097e-05,0.1734195974783706,0.1734195974783706,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.6437283153702097e-05,2.10377611408892e-05,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,2.10377611408892e-05,2.6925824035672502e-05,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,2.6925824035672502e-05,3.446184197760871e-05,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,3.446184197760871e-05,4.4107045745982086e-05,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,4.4107045745982086e-05,5.6451755704242055e-05,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,5.6451755704242055e-05,7.225151148060553e-05,0.2599663042371749,0.2599663042371749,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,7.225151148060553e-05,9.247331364823784e-05,0.1539067567792611,0.1539067567792611,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,9.247331364823784e-05,0.0001183548075583,0.3858083554678981,0.2780410247880013,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0001183548075583,0.0001514800315846,0.5433901443345633,0.4178469748974961,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0001514800315846,0.000193876365838,0.277925408051058,0.277925408051058,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.000193876365838,0.0002481386149539,0.4388952345494265,0.3240669634788487,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0002481386149539,0.0003175878192532,0.1797967515889973,0.1797967515889973,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0003175878192532,0.0004064745140805,0.1567101010846195,0.1567101010846195,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0004064745140805,0.0005202388775032,0.1728663712882078,0.1728663712882078,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0005202388775032,0.0006658436883258,0.1655754358570921,0.1655754358570921,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0006658436883258,0.0008522004726197,0.7559683824689325,0.3808869357071728,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0008522004726197,0.001090714920433,0.1594539533934604,0.1594539533934604,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.001090714920433,0.0013959849541015,0.1536233193405432,0.1536233193405432,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0013959849541015,0.0017866941723912,0.6569676203140243,0.3895996968186961,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0017866941723912,0.0022867553523964,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0022867553523964,0.0029267739955268,0.1629836566082545,0.1629836566082545,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0029267739955268,0.0037459214917394,0.2169959668297781,0.2169959668297781,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0037459214917394,0.004794332546251,2.545824011083998,2.174465566165243,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.004794332546251,0.0061361735996684,1.2619469844909614,0.7269285166021446,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0061361735996684,0.0078535700396314,0.1584329296826941,0.1584329296826941,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0078535700396314,0.0100516325631221,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0100516325631221,0.0128648903204736,0.4127055470008805,0.2926070044168503,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0128648903204736,0.0164655245721009,0.3662119891157599,0.3662119891157599,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0164655245721009,0.0210739067866749,0.3965373381523283,0.3965373381523283,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0210739067866749,0.0269720861493815,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0269720861493815,0.034521051963163,0.3357621892848663,0.2380909964329865,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.034521051963163,0.0441828274625589,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0441828274625589,0.0565487472591895,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0565487472591895,0.0723756490979105,0.1852542757611012,0.1852542757611012,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.0723756490979105,0.092632194986294,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.092632194986294,0.1185581567133258,0.5875210244398563,0.4469601974377118,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.1185581567133258,0.1517402942393978,0.4665583659693917,0.3386678588604621,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.1517402942393978,0.1942094709816875,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.1942094709816875,0.2485649497916555,1.2866421657782414,0.6087093866634411,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.2485649497916555,0.3181334769752515,0.4713851333373219,0.3382591590000244,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.3181334769752515,0.4071728908568754,0.902823898758678,0.4752685861913145,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.4071728908568754,0.5211327164466952,0.3075432096026302,0.2174969801492182,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.5211327164466952,0.6669876955206577,1.3196172294390234,0.8114044442652572,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.6669876955206577,0.8536646653261192,1.0624809535032802,0.4400695030931218,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,0.8536646653261192,1.0925889123898864,0.8686542551345536,0.4362769780584018,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.0925889123898864,1.398383440201634,8.824772368414726,7.076759777840088,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.398383440201634,1.789763948412055,1.6964203273537848,0.7212929417059003,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,1.789763948412055,2.2906842994176504,3.031561406688644,0.7751826614138697,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,2.2906842994176504,2.93180257891218,3.1431329936574364,0.8104807208640494,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,2.93180257891218,3.752357478462351,1.604297160506724,0.5764542220105133,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,3.752357478462351,4.802569841314711,3.342527058011955,1.0568241838138177,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,4.802569841314711,6.146716354476227,2.748500755697729,0.8123834763426283,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,6.146716354476227,7.867063507824477,2.38782381062664,0.675505301305045,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,7.867063507824477,10.068902592369156,2.140915984986203,0.6319131995828497,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,10.068902592369156,12.886993897250775,3.2962382326149964,0.8764021133495745,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,12.886993897250775,16.493814512977924,3.5721610272909428,0.8442462020444625,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,16.493814512977924,21.110114535443092,3.8299458282109935,0.8746122191441899,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,21.110114535443092,27.01842774749787,6.645188103599745,1.2898782752195477,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,27.01842774749787,34.58036367927458,5.513894425481234,1.082478043850896,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,34.58036367927458,44.258739382110754,29.572260191169107,2.1634672444444067,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,44.258739382110754,56.645905458409125,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T100,0,56.645905458409125,72.5,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,100.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.0000000000000001e-11,1.2798806800472323e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.2798806800472323e-11,1.6380945551581657e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.6380945551581657e-11,2.0965655732375105e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,2.0965655732375105e-11,2.68335377163884e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,2.68335377163884e-11,3.434372650052424e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,3.434372650052424e-11,4.395587202884712e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,4.395587202884712e-11,5.6258271384350194e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,5.6258271384350194e-11,7.200387463768388e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,7.200387463768388e-11,9.215636803731451e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,9.215636803731451e-11,1.179491549942811e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.179491549942811e-10,1.5096084470507755e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.5096084470507755e-10,1.9321186858163928e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.9321186858163928e-10,2.472881377534649e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,2.472881377534649e-10,3.164993099155184e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,3.164993099155184e-10,4.0508135200915504e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,4.0508135200915504e-10,5.184557962839297e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,5.184557962839297e-10,6.635615571223053e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,6.635615571223053e-10,8.492796169828963e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,8.492796169828963e-10,1.0869765737343223e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.0869765737343223e-09,1.3912003163865007e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.3912003163865007e-09,1.7805704070186795e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,1.7805704070186795e-09,2.2789176634070446e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,2.2789176634070446e-09,2.9167426888130696e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,2.9167426888130696e-09,3.733082616080864e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,3.733082616080864e-09,4.777900317342078e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T125,0,4.777900317342078e-09,6.115142307357666e-09,0.2758964192194023,0.2758964192194023,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,125.0,n cm-2 lethargy-1 uC-1
