run_number,path,shape,dtype,size,role
44749,raw_data_1/isis_vms_compat/VER7,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/isis_vms_compat/VER8,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/isis_vms_compat/VER9,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/measurement/first_run,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/measurement/id,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement/label,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement/subid,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement/type,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement_first_run,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/measurement_id,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement_label,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement_subid,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/measurement_type,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/monitor_1/data,"(1, 1, 9729)",int32,9729,concrete_sample_3M
44749,raw_data_1/monitor_1/monitor_number,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/monitor_1/spectrum_index,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/monitor_2/data,"(1, 1, 9729)",int32,9729,concrete_sample_3M
44749,raw_data_1/monitor_2/monitor_number,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/monitor_2/spectrum_index,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/monitor_events_not_saved,"(1,)",int64,1,concrete_sample_3M
44749,raw_data_1/name,"(1,)",|S7,1,concrete_sample_3M
44749,raw_data_1/notes,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/periods/frames_requested,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/good_frames,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/good_frames_daq,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/highest_used,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/labels,"(1,)",|S8,1,concrete_sample_3M
44749,raw_data_1/periods/number,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/output,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/proton_charge,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/periods/proton_charge_raw,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/periods/raw_frames,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/sequences,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/periods/total_counts,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/periods/type,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/program_name,"(1,)",|S11,1,concrete_sample_3M
44749,raw_data_1/proton_charge,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/proton_charge_raw,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/raw_frames,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/run_cycle,"(1,)",|S4,1,concrete_sample_3M
44749,raw_data_1/run_number,"(1,)",int32,1,concrete_sample_3M
44749,raw_data_1/runlog/count_rate/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/count_rate/value,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/dae_beam_current/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/dae_beam_current/value,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/good_frames/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/good_frames/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/good_uah_log/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/good_uah_log/value,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/icp_event/time,"(6,)",float32,6,concrete_sample_3M
44749,raw_data_1/runlog/icp_event/value,"(6, 1)",|S65,6,concrete_sample_3M
44749,raw_data_1/runlog/is_running/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/is_running/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/is_waiting/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/is_waiting/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/monitor_sum_1/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/monitor_sum_1/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/np_ratio/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/np_ratio/value,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/period/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/period/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/raw_frames/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/raw_frames/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/raw_uah_log/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/raw_uah_log/value,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/run_status/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/run_status/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/runlog/total_counts/time,"(46,)",float32,46,concrete_sample_3M
44749,raw_data_1/runlog/total_counts/value,"(46,)",int32,46,concrete_sample_3M
44749,raw_data_1/sample/distance,"(1,)",float64,1,concrete_sample_3M
44749,raw_data_1/sample/height,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/sample/id,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/sample/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/sample/shape,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/sample/thickness,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/sample/type,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/sample/width,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/script_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/seci_config,"(1,)",|S5,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/value,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/BackFoil/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/time,"(17,)",float32,17,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/value,"(17,)",float32,17,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_log/value_valid,"(17,)",int32,17,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Beam_Current/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/value,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/CCR/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/CCR/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/value,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Collimator_Tube/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/setpoint,"(1, 1)",|S3,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/value,"(2, 1)",|S8,2,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/DAE_timing/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/setpoint,"(1, 1)",|S3,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value,"(1, 1)",|S50,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/alarm_severity,"(1, 1)",|S2,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/alarm_status,"(1, 1)",|S2,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/time,"(7,)",float32,7,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/value,"(7, 1)",|S60,7,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/value_log/value_valid,"(7,)",int32,7,concrete_sample_3M
44749,raw_data_1/selog/EPICS_PUTLOG/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/setpoint,"(1, 1)",|S3,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value,"(1, 1)",|S5,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/value,"(2, 1)",|S5,2,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerDownstream/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/setpoint,"(1, 1)",|S3,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value,"(1, 1)",|S5,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/value,"(2, 1)",|S5,2,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/FoilChangerUpstream/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/value,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilLeft/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/time,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/value,"(2,)",float32,2,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_log/value_valid,"(2,)",int32,2,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ForwardFoilRight/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/alarm_severity,"(1, 1)",|S2,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/alarm_status,"(1, 1)",|S2,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/time,"(45,)",float32,45,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/value,"(45,)",float32,45,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/value_log/value_valid,"(45,)",int32,45,concrete_sample_3M
44749,raw_data_1/selog/ICP_DAE_TD/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/alarm_severity,"(1, 1)",|S2,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/alarm_status,"(1, 1)",|S2,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/time,"(45,)",float32,45,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/value,"(45,)",float32,45,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/value_log/value_valid,"(45,)",int32,45,concrete_sample_3M
44749,raw_data_1/selog/ICP_SYS_TD/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/time,"(30,)",float32,30,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/value,"(30,)",float32,30,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_log/value_valid,"(30,)",int32,30,concrete_sample_3M
44749,raw_data_1/selog/Parani/value_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Parani/vi_name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/read_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/set_control,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/setpoint,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/setpoint_spread,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/value,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/alarm_severity,"(1, 1)",|S4,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/alarm_status,"(1, 1)",|S8,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/alarm_time,"(1,)",float32,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/name,"(1,)",|S1,1,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/time,"(16,)",float32,16,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/value,"(16,)",float32,16,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_log/value_valid,"(16,)",int32,16,concrete_sample_3M
44749,raw_data_1/selog/Penning/value_spread,"(1,)",float32,1,concrete_sample_3M
