Omega,K,radiation_locking,uniform_baseline_locking,locking_excess
0.4418604651162791,1.4612058853906016,0.0,0.0,0.0
0.46511627906976744,1.4612058853906016,0.0,0.0,0.0
0.4883720930232558,1.4612058853906016,0.0,0.0,0.0
0.5116279069767442,1.4612058853906016,0.0,0.0,0.0
0.5348837209302325,1.4612058853906016,0.0,0.0,0.0
0.5581395348837209,1.4612058853906016,0.0,0.0,0.0
0.5813953488372093,1.4612058853906016,0.0,0.0,0.0
0.6046511627906976,1.4612058853906016,0.0,0.0,0.0
0.627906976744186,1.4612058853906016,0.0,0.0,0.0
0.6511627906976745,1.4612058853906016,0.0,0.0,0.0
0.6744186046511628,1.4612058853906016,0.0,0.0,0.0
0.6976744186046512,1.4612058853906016,0.0,0.0,0.0
0.7209302325581395,1.4612058853906016,0.0,0.0,0.0
0.7441860465116279,1.4612058853906016,0.0,0.0,0.0
0.7674418604651163,1.4612058853906016,0.010833333333333334,0.008333333333333333,0.0025000000000000005
0.7906976744186046,1.4612058853906016,0.9033333333333333,0.9508333333333333,-0.04749999999999999
0.813953488372093,1.4612058853906016,0.9966666666666667,0.9991666666666666,-0.0024999999999999467
0.8372093023255813,1.4612058853906016,1.0,0.9991666666666666,0.0008333333333333526
0.8604651162790697,1.4612058853906016,0.9991666666666666,1.0,-0.0008333333333333526
0.8837209302325582,1.4612058853906016,0.9975,0.9991666666666666,-0.0016666666666665941
0.9069767441860465,1.4612058853906016,0.9925,0.995,-0.0024999999999999467
0.9302325581395349,1.4612058853906016,0.9733333333333334,0.9775,-0.004166666666666652
0.9534883720930233,1.4612058853906016,0.905,0.905,0.0
0.9767441860465116,1.4612058853906016,0.7991666666666667,0.8358333333333333,-0.036666666666666625
1.0,1.4612058853906016,0.6741666666666667,0.7466666666666667,-0.07250000000000001
0.0,1.7534470624687217,0.0008333333333333334,0.0016666666666666668,-0.0008333333333333334
0.023255813953488372,1.7534470624687217,0.0,0.0008333333333333334,-0.0008333333333333334
0.046511627906976744,1.7534470624687217,0.0,0.0008333333333333334,-0.0008333333333333334
0.06976744186046512,1.7534470624687217,0.0008333333333333334,0.0008333333333333334,0.0
0.09302325581395349,1.7534470624687217,0.0033333333333333335,0.0033333333333333335,0.0
0.11627906976744186,1.7534470624687217,0.01,0.015,-0.004999999999999999
0.13953488372093023,1.7534470624687217,0.23583333333333334,0.24833333333333332,-0.012499999999999983
0.16279069767441862,1.7534470624687217,0.9425,0.9575,-0.015000000000000013
0.18604651162790697,1.7534470624687217,0.9958333333333333,0.9958333333333333,0.0
0.20930232558139533,1.7534470624687217,1.0,0.9991666666666666,0.0008333333333333526
0.23255813953488372,1.7534470624687217,0.9991666666666666,1.0,-0.0008333333333333526
0.2558139534883721,1.7534470624687217,0.7391666666666666,0.735,0.004166666666666652
0.27906976744186046,1.7534470624687217,0.008333333333333333,0.006666666666666667,0.0016666666666666661
0.3023255813953488,1.7534470624687217,0.0,0.0,0.0
0.32558139534883723,1.7534470624687217,0.0,0.0,0.0
0.3488372093023256,1.7534470624687217,0.0,0.0,0.0
0.37209302325581395,1.7534470624687217,0.0,0.0,0.0
0.3953488372093023,1.7534470624687217,0.0,0.0,0.0
0.41860465116279066,1.7534470624687217,0.0,0.0,0.0
0.4418604651162791,1.7534470624687217,0.0,0.0,0.0
0.46511627906976744,1.7534470624687217,0.0,0.0,0.0
0.4883720930232558,1.7534470624687217,0.0,0.0,0.0
0.5116279069767442,1.7534470624687217,0.0,0.0,0.0
0.5348837209302325,1.7534470624687217,0.0,0.0,0.0
0.5581395348837209,1.7534470624687217,0.0,0.0,0.0
0.5813953488372093,1.7534470624687217,0.0,0.0,0.0
0.6046511627906976,1.7534470624687217,0.0,0.0,0.0
0.627906976744186,1.7534470624687217,0.0,0.0,0.0
0.6511627906976745,1.7534470624687217,0.0,0.0,0.0
0.6744186046511628,1.7534470624687217,0.0,0.0,0.0
0.6976744186046512,1.7534470624687217,0.0,0.0,0.0
0.7209302325581395,1.7534470624687217,0.0075,0.006666666666666667,0.0008333333333333326
0.7441860465116279,1.7534470624687217,0.72,0.735,-0.015000000000000013
0.7674418604651163,1.7534470624687217,0.9975,1.0,-0.0024999999999999467
0.7906976744186046,1.7534470624687217,0.9991666666666666,0.9991666666666666,0.0
0.813953488372093,1.7534470624687217,0.9933333333333333,0.9958333333333333,-0.0025000000000000577
0.8372093023255813,1.7534470624687217,0.9458333333333333,0.9575,-0.011666666666666714
0.8604651162790697,1.7534470624687217,0.22916666666666666,0.24833333333333332,-0.019166666666666665
0.8837209302325582,1.7534470624687217,0.014166666666666666,0.015,-0.0008333333333333335
0.9069767441860465,1.7534470624687217,0.0008333333333333334,0.0033333333333333335,-0.0025
0.9302325581395349,1.7534470624687217,0.0,0.0008333333333333334,-0.0008333333333333334
0.9534883720930233,1.7534470624687217,0.0,0.0008333333333333334,-0.0008333333333333334
0.9767441860465116,1.7534470624687217,0.0,0.0008333333333333334,-0.0008333333333333334
1.0,1.7534470624687217,0.0008333333333333334,0.0016666666666666668,-0.0008333333333333334
0.0,2.045688239546842,0.0,0.0016666666666666668,-0.0016666666666666668
0.023255813953488372,2.045688239546842,0.0,0.0,0.0
0.046511627906976744,2.045688239546842,0.0,0.0,0.0
0.06976744186046512,2.045688239546842,0.0,0.0,0.0
0.09302325581395349,2.045688239546842,0.0,0.0,0.0
0.11627906976744186,2.045688239546842,0.0,0.0,0.0
0.13953488372093023,2.045688239546842,0.0,0.0,0.0
0.16279069767441862,2.045688239546842,0.0,0.0025,-0.0025
0.18604651162790697,2.045688239546842,0.0025,0.0025,0.0
0.20930232558139533,2.045688239546842,0.04083333333333333,0.04666666666666667,-0.005833333333333336
0.23255813953488372,2.045688239546842,0.8241666666666667,0.8558333333333333,-0.03166666666666662
0.2558139534883721,2.045688239546842,0.8966666666666666,0.8983333333333333,-0.0016666666666667052
0.27906976744186046,2.045688239546842,0.9541666666666667,0.9633333333333334,-0.009166666666666656
0.3023255813953488,2.045688239546842,0.62,0.6283333333333333,-0.008333333333333304
0.32558139534883723,2.045688239546842,0.005833333333333334,0.006666666666666667,-0.0008333333333333335
0.3488372093023256,2.045688239546842,0.0,0.0,0.0
0.37209302325581395,2.045688239546842,0.0,0.0,0.0
0.3953488372093023,2.045688239546842,0.0,0.0,0.0
0.41860465116279066,2.045688239546842,0.0,0.0,0.0
0.4418604651162791,2.045688239546842,0.0,0.0,0.0
0.46511627906976744,2.045688239546842,0.0,0.0,0.0
0.4883720930232558,2.045688239546842,0.0,0.0,0.0
0.5116279069767442,2.045688239546842,0.0,0.0,0.0
0.5348837209302325,2.045688239546842,0.0,0.0,0.0
0.5581395348837209,2.045688239546842,0.0,0.0,0.0
0.5813953488372093,2.045688239546842,0.0,0.0,0.0
0.6046511627906976,2.045688239546842,0.0,0.0,0.0
0.627906976744186,2.045688239546842,0.0,0.0,0.0
0.6511627906976745,2.045688239546842,0.0,0.0,0.0
0.6744186046511628,2.045688239546842,0.005833333333333334,0.006666666666666667,-0.0008333333333333335
0.6976744186046512,2.045688239546842,0.6641666666666667,0.6283333333333333,0.035833333333333384
0.7209302325581395,2.045688239546842,0.9608333333333333,0.9633333333333334,-0.0025000000000000577
0.7441860465116279,2.045688239546842,0.9033333333333333,0.8983333333333333,0.0050000000000000044
0.7674418604651163,2.045688239546842,0.8283333333333334,0.8558333333333333,-0.02749999999999997
0.7906976744186046,2.045688239546842,0.04666666666666667,0.04666666666666667,0.0
0.813953488372093,2.045688239546842,0.0008333333333333334,0.0025,-0.0016666666666666666
0.8372093023255813,2.045688239546842,0.0,0.0025,-0.0025
0.8604651162790697,2.045688239546842,0.0,0.0,0.0
0.8837209302325582,2.045688239546842,0.0,0.0,0.0
0.9069767441860465,2.045688239546842,0.0,0.0,0.0
0.9302325581395349,2.045688239546842,0.0,0.0,0.0
0.9534883720930233,2.045688239546842,0.0,0.0,0.0
0.9767441860465116,2.045688239546842,0.0,0.0,0.0
1.0,2.045688239546842,0.0,0.0016666666666666668,-0.0016666666666666668
