a,b,mean_sync,std_sync,drive_lock,collective_drive_lock,frequency_error,sync_gain_vs_no_drive,drive_lock_gain_vs_no_drive,frequency_error_improvement_vs_no_drive
0.48556422476215255,0.6941002115353889,0.5605808995927034,0.21068343401068185,0.07679985479005874,0.04383875968953076,2.538317721804619,-0.04535889265683479,-0.0009352937590743349,0.02674840986695015
0.48556422476215255,0.7263001892685058,0.562714672333511,0.21279259434255415,0.18268859807152393,0.2302415139331833,2.281314733794356,-0.04322511991602718,0.0821793699071331,0.0814329708929824
0.48556422476215255,0.7585001670016227,0.5292065864942846,0.22317699493072973,0.18480377520843444,0.2482288647690135,2.071785365334545,-0.07673320575525355,0.16164306538347842,0.08864391236856406
0.48556422476215255,0.7907001447347397,0.4550594300284719,0.20574524880579786,0.1740773149332262,0.2919601325999371,1.8954016007630172,-0.15088036222106632,0.06767574040617824,0.06270924995586125
0.48556422476215255,0.8229001224678567,0.48354321380233545,0.23010298506706617,0.2356448005099941,0.31975780658803366,1.6565972613779851,-0.12239657844720275,0.06874563001107484,0.09919516235666226
0.48556422476215255,0.8551001002009736,0.5502085045394192,0.22431348962810205,0.48691948056689105,0.8098155684580804,1.3492985790368763,-0.05573128771011904,0.4270695353765524,0.20417541771354175
0.48556422476215255,0.8873000779340905,0.5945178586303288,0.21882891395633855,0.6349738225425423,0.8553309119319571,1.1133745270080841,-0.011421933619209401,0.4215261893385057,0.23778104275810374
0.48556422476215255,0.9195000556672075,0.6968707393918252,0.20401180242737593,0.7433815839112632,0.9374670609294695,0.9204600062877919,0.090930947142287,0.22168700884793036,0.2283771364941658
0.48556422476215255,0.9517000334003245,0.6894870722507193,0.20536529967470896,0.7332604723805174,0.9353924065114686,0.8476114689015195,0.08354728000118106,0.0353543102096483,0.09890724689620711
0.48556422476215255,0.9839000111334414,0.6796703466404107,0.2069647460350606,0.7244851751066091,0.9328612385730304,0.7982676218284772,0.0737305543908725,0.08073353950059081,0.11908655724629202
0.48556422476215255,1.0160999888665585,0.6467535932842929,0.19988728389928279,0.7615994090027025,0.9296123360336681,0.6913442624981486,0.04081380103475474,0.3517598337723479,0.29344939223803135
0.48556422476215255,1.0482999665996753,0.526326666168208,0.23175230904524607,0.51758130085919,0.599648179980669,0.859786660536342,-0.0796131260813302,0.3883967107946178,0.1924464698612478
0.48556422476215255,1.080499944332792,0.5455181865006693,0.21298549265967232,0.39976076535858257,0.45128751932753375,0.9355522177166182,-0.0604216057488689,0.2978244868250142,0.18412038834238076
0.48556422476215255,1.112699922065909,0.5632480543907812,0.21765151582886783,0.26510074165395414,0.3122210835028342,1.1038773371103283,-0.04269173785875702,0.09818357587972573,0.08323474461008118
0.48556422476215255,1.144899899799026,0.5057794000880907,0.21135302333136124,0.23313494602599114,0.09073331427180692,1.1755175974954524,-0.10016039216144745,0.13568750969961252,0.07903395988636719
0.48556422476215255,1.177099877532143,0.46814572068714677,0.20128899582181192,0.2217400736268411,0.13080872987666906,1.2428011504269088,-0.13779407156239143,0.16874108883161032,0.07918988261632132
0.48556422476215255,1.20929985526526,0.4760535003437233,0.18888279753893764,0.17817151178162227,0.15827957356977415,1.3481500540186238,-0.1298862919058149,0.05254233989827167,0.04128045468601638
0.48556422476215255,1.241499832998377,0.4983675926768284,0.184252468215025,0.2391069771544403,0.19387835649481688,1.3661985004927488,-0.1075721995727098,0.12639078459401007,0.09067148387330182
0.48556422476215255,1.273699810731494,0.48355275057423136,0.16562413096492823,0.20367104517693999,0.151026335992927,1.4508846452170843,-0.12238704167530684,0.15311025143117726,0.073424814810376
0.48556422476215255,1.3058997884646109,0.4769850182199471,0.1813891067820965,0.44793079240545275,0.286052471280991,1.3952703010577923,-0.1289547740295911,0.3015089017538955,0.19647863463107762
0.48556422476215255,1.3380997661977276,0.5484626748676056,0.21104388622481463,0.4415422404869682,0.438417177844711,1.5090150739679888,-0.05747711738193262,0.17698484907458722,0.1501733373822911
0.48556422476215255,1.3702997439308446,0.5561878511383517,0.21718221239232213,0.4294171129499493,0.4342638371924824,1.6487090698123974,-0.049751941111186526,0.06289000507041148,0.07791881719929261
0.48556422476215255,1.4024997216639616,0.5726333433728077,0.2289986018516019,0.4498956306306571,0.45058677233759964,1.7746347871144241,-0.03330644887673051,0.07333674832598869,0.11130447486707107
0.48556422476215255,1.4346996993970786,0.5988295975443365,0.23847872301821169,0.41104492826525296,0.4691740092241131,1.943144716176838,-0.007110194705201689,0.1615489929476027,0.1451129727888878
0.48556422476215255,1.4668996771301956,0.5887343659355048,0.22624339100528543,0.3654880533902674,0.3845754236365223,2.135619247950344,-0.017205426314033434,0.30042467828480407,0.15495686799961295
0.48556422476215255,1.4990996548633126,0.5956992847027324,0.2172740450347963,0.22374590558483637,0.24844923988118753,2.3954265081206816,-0.010240507546805833,0.13996090736870342,0.09746803481350641
0.48556422476215255,1.5312996325964296,0.5843012849326505,0.22344263709228968,0.17438532928783318,0.20629752877930363,2.6167398780430355,-0.021638507316887656,0.06723586342392777,0.07847309187538265
