curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
2,transmission_proxy,transmission_proxy_samples,130,0.5131344775936242,1.1001027513381771
2,transmission_proxy,transmission_proxy_samples,138,0.544711983907078,1.0746421650353253
2,transmission_proxy,transmission_proxy_samples,148,0.5841838667988952,1.1096316828370605
2,transmission_proxy,transmission_proxy_samples,156,0.615761373112349,1.0975836640745271
2,transmission_proxy,transmission_proxy_samples,164,0.6473388794258028,1.1213521340307229
2,transmission_proxy,transmission_proxy_samples,174,0.6868107623176201,1.058985692565877
2,transmission_proxy,transmission_proxy_samples,182,0.7183882686310739,1.0840454613766157
2,transmission_proxy,transmission_proxy_samples,190,0.7499657749445277,1.0708567941937783
2,transmission_proxy,transmission_proxy_samples,200,0.7894376578363449,1.0808504261540746
2,transmission_proxy,transmission_proxy_samples,208,0.8210151641497987,1.0543879507469072
2,transmission_proxy,transmission_proxy_samples,216,0.8525926704632525,1.0578781271948117
2,transmission_proxy,transmission_proxy_samples,226,0.8920645533550697,1.0627155686129894
2,transmission_proxy,transmission_proxy_samples,234,0.9236420596685235,1.0795881637135292
2,transmission_proxy,transmission_proxy_samples,242,0.9552195659819773,1.0641140447179476
2,transmission_proxy,transmission_proxy_samples,252,0.9946914488737946,1.0501272749969002
2,transmission_proxy,transmission_proxy_samples,260,1.0262689551872484,1.035652962806585
2,transmission_proxy,transmission_proxy_samples,268,1.0578464615007022,1.041189382007286
2,transmission_proxy,transmission_proxy_samples,276,1.089423967814156,1.050197169941618
2,transmission_proxy,transmission_proxy_samples,286,1.1288958507059732,1.0150926499915949
2,transmission_proxy,transmission_proxy_samples,294,1.160473357019427,1.0330121885732297
2,transmission_proxy,transmission_proxy_samples,302,1.1920508633328808,1.0343682707816555
2,transmission_proxy,transmission_proxy_samples,312,1.231522746224698,0.99362727616061
2,transmission_proxy,transmission_proxy_samples,320,1.2631002525381518,0.9814552811773702
2,transmission_proxy,transmission_proxy_samples,328,1.2946777588516056,1.0172756174231328
2,transmission_proxy,transmission_proxy_samples,338,1.3341496417434229,1.0059679968042294
2,transmission_proxy,transmission_proxy_samples,346,1.3657271480568767,0.9975328760463835
2,transmission_proxy,transmission_proxy_samples,354,1.3973046543703305,0.9684024242216682
2,transmission_proxy,transmission_proxy_samples,364,1.4367765372621477,0.975658039155574
2,transmission_proxy,transmission_proxy_samples,372,1.4683540435756015,0.9582009352416199
2,transmission_proxy,transmission_proxy_samples,380,1.4999315498890553,0.9763706145258242
2,transmission_proxy,transmission_proxy_samples,390,1.5394034327808725,0.9815143695036603
2,transmission_proxy,transmission_proxy_samples,398,1.5709809390943263,0.9442221002878055
2,transmission_proxy,transmission_proxy_samples,406,1.6025584454077801,0.9715798782978249
2,transmission_proxy,transmission_proxy_samples,416,1.6420303282995974,0.929093697649364
2,transmission_proxy,transmission_proxy_samples,424,1.6736078346130512,0.9439263439955954
2,transmission_proxy,transmission_proxy_samples,432,1.705185340926505,0.9453439078807411
2,transmission_proxy,transmission_proxy_samples,442,1.7446572238183222,0.9395779535814448
2,transmission_proxy,transmission_proxy_samples,450,1.776234730131776,0.9315729190814586
2,transmission_proxy,transmission_proxy_samples,458,1.8078122364452298,0.9245974478022254
2,transmission_proxy,transmission_proxy_samples,466,1.8393897427586836,0.9092528315779771
2,transmission_proxy,transmission_proxy_samples,476,1.8788616256505009,0.8955507304183161
2,transmission_proxy,transmission_proxy_samples,484,1.9104391319639547,0.8964073921730988
2,transmission_proxy,transmission_proxy_samples,492,1.9420166382774084,0.8915954996953497
2,transmission_proxy,transmission_proxy_samples,502,1.9814885211692257,0.8824752627003876
2,transmission_proxy,transmission_proxy_samples,510,2.0130660274826795,0.8935735650988557
2,transmission_proxy,transmission_proxy_samples,518,2.0446435337961333,0.8826970418069577
2,transmission_proxy,transmission_proxy_samples,528,2.0841154166879505,0.8584875031267942
2,transmission_proxy,transmission_proxy_samples,536,2.1156929230014043,0.8661622340202069
2,transmission_proxy,transmission_proxy_samples,544,2.147270429314858,0.8831984406614777
2,transmission_proxy,transmission_proxy_samples,554,2.1867423122066754,0.8198863062729984
2,transmission_proxy,transmission_proxy_samples,562,2.218319818520129,0.813153737895103
