curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
rxn_26_54_5,cross_section_barn,reaction_cross_sections,1,0.060900199615495865,2.555852912541824
rxn_26_54_5,cross_section_barn,reaction_cross_sections,2,0.12180039923099173,1.9302986527881727
rxn_26_54_5,cross_section_barn,reaction_cross_sections,3,0.1827005988464876,1.6584209534301189
rxn_26_54_5,cross_section_barn,reaction_cross_sections,4,0.24360079846198346,1.4364139713799096
rxn_26_54_5,cross_section_barn,reaction_cross_sections,5,0.3045009980774793,1.2620440050558912
rxn_26_54_5,cross_section_barn,reaction_cross_sections,6,0.3654011976929752,1.0784093906482926
rxn_26_54_5,cross_section_barn,reaction_cross_sections,7,0.42630139730847105,0.9470572324278079
rxn_26_54_5,cross_section_barn,reaction_cross_sections,8,0.4872015969239669,0.8954102677673477
rxn_26_54_5,cross_section_barn,reaction_cross_sections,9,0.5481017965394628,0.8519437419631548
rxn_26_54_5,cross_section_barn,reaction_cross_sections,10,0.6090019961549586,0.7922672574880685
rxn_26_54_5,cross_section_barn,reaction_cross_sections,11,0.6699021957704545,0.7557073212195979
rxn_26_54_5,cross_section_barn,reaction_cross_sections,12,0.7308023953859504,0.7203252717549558
rxn_26_54_5,cross_section_barn,reaction_cross_sections,13,0.7917025950014462,0.6661126153124903
rxn_26_54_5,cross_section_barn,reaction_cross_sections,14,0.8526027946169421,0.6284774648708975
rxn_26_54_5,cross_section_barn,reaction_cross_sections,15,0.913502994232438,0.576395117595438
rxn_26_54_5,cross_section_barn,reaction_cross_sections,16,0.9744031938479338,0.5634175948661757
rxn_26_54_5,cross_section_barn,reaction_cross_sections,17,1.0353033934634297,0.5461511029954349
rxn_26_54_5,cross_section_barn,reaction_cross_sections,18,1.0962035930789256,0.5172066677869283
rxn_27_59_41,cross_section_barn,reaction_cross_sections,1,0.04976148362259991,1.7871642421589122
rxn_27_59_41,cross_section_barn,reaction_cross_sections,2,0.09952296724519982,1.3755676089368751
rxn_27_59_41,cross_section_barn,reaction_cross_sections,3,0.14928445086779973,1.2055979331514544
rxn_27_59_41,cross_section_barn,reaction_cross_sections,4,0.19904593449039965,1.1039226275106608
rxn_27_59_41,cross_section_barn,reaction_cross_sections,5,0.24880741811299956,1.1501652546123005
rxn_27_59_41,cross_section_barn,reaction_cross_sections,6,0.29856890173559947,1.2038889459668698
rxn_27_59_41,cross_section_barn,reaction_cross_sections,7,0.3483303853581994,1.1723747667515858
rxn_27_59_41,cross_section_barn,reaction_cross_sections,8,0.3980918689807993,1.1354952769408693
rxn_27_59_607,cross_section_barn,reaction_cross_sections,1,0.016328589848846775,2.4211409523372196
rxn_27_59_607,cross_section_barn,reaction_cross_sections,2,0.03265717969769355,2.029660459907052
rxn_27_59_607,cross_section_barn,reaction_cross_sections,3,0.048985769546540325,1.91567963669582
rxn_27_59_607,cross_section_barn,reaction_cross_sections,4,0.0653143593953871,1.7204166653265043
rxn_27_59_607,cross_section_barn,reaction_cross_sections,5,0.08164294924423388,1.6617998353041576
rxn_27_59_607,cross_section_barn,reaction_cross_sections,6,0.09797153909308065,1.634541909686826
rxn_27_59_607,cross_section_barn,reaction_cross_sections,7,0.11430012894192743,1.5616203632234384
rxn_27_59_607,cross_section_barn,reaction_cross_sections,8,0.1306287187907742,1.512051359429515
rxn_27_59_607,cross_section_barn,reaction_cross_sections,9,0.14695730863962098,1.4506365336523475
rxn_27_59_607,cross_section_barn,reaction_cross_sections,10,0.16328589848846775,1.3975705141237498
rxn_27_59_607,cross_section_barn,reaction_cross_sections,11,0.17961448833731453,1.410446984761136
rxn_27_59_607,cross_section_barn,reaction_cross_sections,12,0.1959430781861613,1.2908976088317639
rxn_27_59_607,cross_section_barn,reaction_cross_sections,13,0.21227166803500808,1.2647043312475947
rxn_27_59_607,cross_section_barn,reaction_cross_sections,14,0.22860025788385485,1.2778935834732486
rxn_27_59_607,cross_section_barn,reaction_cross_sections,15,0.24492884773270163,1.2947138485038576
rxn_27_59_607,cross_section_barn,reaction_cross_sections,16,0.2612574375815484,1.2818253263941126
rxn_27_59_607,cross_section_barn,reaction_cross_sections,17,0.2775860274303952,1.3213413276096277
rxn_27_59_607,cross_section_barn,reaction_cross_sections,18,0.29391461727924195,1.306318814210095
rxn_27_59_607,cross_section_barn,reaction_cross_sections,19,0.3102432071280887,1.2863985147155836
rxn_27_59_607,cross_section_barn,reaction_cross_sections,20,0.3265717969769355,1.230513538117942
rxn_27_59_607,cross_section_barn,reaction_cross_sections,21,0.3429003868257823,1.1638592415949076
rxn_27_59_607,cross_section_barn,reaction_cross_sections,22,0.35922897667462905,1.1300367700788598
rxn_27_59_607,cross_section_barn,reaction_cross_sections,23,0.3755575665234758,1.1237359851664075
rxn_27_59_607,cross_section_barn,reaction_cross_sections,24,0.3918861563723226,1.1203598177521368
rxn_27_59_607,cross_section_barn,reaction_cross_sections,25,0.4082147462211694,1.1107804704464224
rxn_27_59_607,cross_section_barn,reaction_cross_sections,26,0.42454333607001615,1.121586796968845
rxn_27_59_607,cross_section_barn,reaction_cross_sections,27,0.44087192591886293,1.0812971873270971
rxn_27_59_607,cross_section_barn,reaction_cross_sections,28,0.4572005157677097,1.0450625061201833
rxn_27_59_607,cross_section_barn,reaction_cross_sections,29,0.4735291056165565,1.0079059772304344
rxn_27_59_627,cross_section_barn,reaction_cross_sections,1,0.0250120319781324,2.092488849107732
rxn_27_59_627,cross_section_barn,reaction_cross_sections,2,0.0500240639562648,1.7103327359590723
rxn_27_59_627,cross_section_barn,reaction_cross_sections,3,0.0750360959343972,1.476236038641566
rxn_27_59_627,cross_section_barn,reaction_cross_sections,4,0.1000481279125296,1.32951472194424
rxn_27_59_627,cross_section_barn,reaction_cross_sections,5,0.125060159890662,1.217275409564897
rxn_27_59_627,cross_section_barn,reaction_cross_sections,6,0.1500721918687944,1.206472021664827
rxn_27_59_627,cross_section_barn,reaction_cross_sections,7,0.1750842238469268,1.0682534728301412
rxn_27_59_627,cross_section_barn,reaction_cross_sections,8,0.2000962558250592,1.0767441285386918
rxn_27_59_627,cross_section_barn,reaction_cross_sections,9,0.2251082878031916,1.0577141816292013
rxn_27_59_627,cross_section_barn,reaction_cross_sections,10,0.250120319781324,1.1136524493168798
rxn_27_59_627,cross_section_barn,reaction_cross_sections,11,0.2751323517594564,1.1159239548557327
rxn_27_59_627,cross_section_barn,reaction_cross_sections,12,0.3001443837375888,1.0525363716329532
rxn_27_59_627,cross_section_barn,reaction_cross_sections,13,0.3251564157157212,0.9342194473196832
rxn_27_59_627,cross_section_barn,reaction_cross_sections,14,0.3501684476938536,0.869133267912336
rxn_27_59_627,cross_section_barn,reaction_cross_sections,15,0.375180479671986,0.8237338522694495
rxn_27_59_627,cross_section_barn,reaction_cross_sections,16,0.4001925116501184,0.8097334923142352
rxn_27_59_627,cross_section_barn,reaction_cross_sections,17,0.4252045436282508,0.7915038130162526
rxn_27_59_627,cross_section_barn,reaction_cross_sections,18,0.4502165756063832,0.7573001235488439
rxn_27_59_72,cross_section_barn,reaction_cross_sections,1,0.017651715513267163,2.7724922427770933
rxn_27_59_72,cross_section_barn,reaction_cross_sections,2,0.035303431026534327,2.3304488015347533
rxn_27_59_72,cross_section_barn,reaction_cross_sections,3,0.05295514653980149,1.5152430477125454
rxn_27_59_72,cross_section_barn,reaction_cross_sections,4,0.07060686205306865,1.307497182332586
rxn_27_59_72,cross_section_barn,reaction_cross_sections,5,0.08825857756633582,1.2054927538069538
rxn_27_59_72,cross_section_barn,reaction_cross_sections,6,0.10591029307960298,1.1188308762722916
rxn_27_59_72,cross_section_barn,reaction_cross_sections,7,0.12356200859287014,1.0614011828759895
rxn_27_59_72,cross_section_barn,reaction_cross_sections,8,0.1412137241061373,1.0127357318550216
rxn_27_59_72,cross_section_barn,reaction_cross_sections,9,0.15886543961940447,0.9869312624715962
rxn_27_59_72,cross_section_barn,reaction_cross_sections,10,0.17651715513267163,0.9556486233810042
rxn_27_59_72,cross_section_barn,reaction_cross_sections,11,0.1941688706459388,0.9448461824230745
rxn_27_59_72,cross_section_barn,reaction_cross_sections,12,0.21182058615920596,0.9093988684284255
rxn_27_59_72,cross_section_barn,reaction_cross_sections,13,0.22947230167247312,0.8908104336849871
rxn_27_59_72,cross_section_barn,reaction_cross_sections,14,0.24712401718574029,0.8577601160910748
rxn_27_59_72,cross_section_barn,reaction_cross_sections,15,0.26477573269900745,0.829859035549044
rxn_27_59_72,cross_section_barn,reaction_cross_sections,16,0.2824274482122746,0.8260536758884109
rxn_27_59_72,cross_section_barn,reaction_cross_sections,17,0.3000791637255418,0.8184803506016842
rxn_27_59_72,cross_section_barn,reaction_cross_sections,18,0.31773087923880894,0.7955972127586208
rxn_27_59_72,cross_section_barn,reaction_cross_sections,19,0.3353825947520761,0.7851436658140618
rxn_27_59_72,cross_section_barn,reaction_cross_sections,20,0.35303431026534327,0.7862265000564106
rxn_27_59_72,cross_section_barn,reaction_cross_sections,21,0.37068602577861043,0.7785868525156516
rxn_27_59_72,cross_section_barn,reaction_cross_sections,22,0.3883377412918776,0.7687182487264699
rxn_27_59_812,cross_section_barn,reaction_cross_sections,1,0.014917522621921364,2.4465859057195605
rxn_27_59_812,cross_section_barn,reaction_cross_sections,2,0.02983504524384273,1.9510331901579223
rxn_27_59_812,cross_section_barn,reaction_cross_sections,3,0.04475256786576409,1.6266128593657965
rxn_27_59_812,cross_section_barn,reaction_cross_sections,4,0.05967009048768546,0.8506826977888613
rxn_27_59_812,cross_section_barn,reaction_cross_sections,5,0.07458761310960682,0.7420521378870872
rxn_27_59_812,cross_section_barn,reaction_cross_sections,6,0.08950513573152818,0.6517584215067087
rxn_27_59_812,cross_section_barn,reaction_cross_sections,7,0.10442265835344955,0.6062177157237589
rxn_27_59_812,cross_section_barn,reaction_cross_sections,8,0.11934018097537091,0.5657564671836108
rxn_27_59_812,cross_section_barn,reaction_cross_sections,9,0.13425770359729228,0.5536825499839373
rxn_27_59_812,cross_section_barn,reaction_cross_sections,10,0.14917522621921364,0.5711958824480403
rxn_27_59_812,cross_section_barn,reaction_cross_sections,11,0.164092748841135,0.5654184550173809
rxn_27_59_812,cross_section_barn,reaction_cross_sections,12,0.17901027146305637,0.56800433091585
rxn_27_59_812,cross_section_barn,reaction_cross_sections,13,0.19392779408497773,0.5275391088250214
rxn_27_59_812,cross_section_barn,reaction_cross_sections,14,0.2088453167068991,0.5205585713510543
rxn_27_59_812,cross_section_barn,reaction_cross_sections,15,0.22376283932882046,0.5102523671764763
rxn_27_59_812,cross_section_barn,reaction_cross_sections,16,0.23868036195074183,0.4914458074606749
rxn_27_59_812,cross_section_barn,reaction_cross_sections,17,0.2535978845726632,0.4817629722422039
rxn_27_59_812,cross_section_barn,reaction_cross_sections,18,0.26851540719458455,0.47682559454971907
rxn_27_59_812,cross_section_barn,reaction_cross_sections,19,0.2834329298165059,0.4400009982123705
rxn_27_59_812,cross_section_barn,reaction_cross_sections,20,0.2983504524384273,0.4260050517303027
rxn_27_59_812,cross_section_barn,reaction_cross_sections,21,0.31326797506034865,0.43243457767807936
rxn_27_59_812,cross_section_barn,reaction_cross_sections,22,0.32818549768227,0.42350153069879637
rxn_27_59_812,cross_section_barn,reaction_cross_sections,23,0.3431030203041914,0.37438421285432355
rxn_27_59_812,cross_section_barn,reaction_cross_sections,24,0.35802054292611274,0.3726894109559096
rxn_27_59_812,cross_section_barn,reaction_cross_sections,25,0.3729380655480341,0.3579926939158353
rxn_27_59_812,cross_section_barn,reaction_cross_sections,26,0.38785558816995547,0.35027181743684643
rxn_27_59_832,cross_section_barn,reaction_cross_sections,1,0.02078874008985565,1.9862471409341194
rxn_27_59_832,cross_section_barn,reaction_cross_sections,2,0.0415774801797113,1.0199823799830474
rxn_27_59_832,cross_section_barn,reaction_cross_sections,3,0.06236622026956695,0.6724905601104907
rxn_27_59_832,cross_section_barn,reaction_cross_sections,4,0.0831549603594226,0.6295066629948112
rxn_27_59_832,cross_section_barn,reaction_cross_sections,5,0.10394370044927825,0.5667734167651655
rxn_27_59_832,cross_section_barn,reaction_cross_sections,6,0.1247324405391339,0.5622797314136814
rxn_27_59_832,cross_section_barn,reaction_cross_sections,7,0.14552118062898955,0.5330856082269539
rxn_27_59_832,cross_section_barn,reaction_cross_sections,8,0.1663099207188452,0.563974386250262
rxn_27_59_832,cross_section_barn,reaction_cross_sections,9,0.18709866080870086,0.5260019267685929
rxn_27_59_832,cross_section_barn,reaction_cross_sections,10,0.2078874008985565,0.4938975517285078
rxn_27_59_832,cross_section_barn,reaction_cross_sections,11,0.22867614098841216,0.46306547252557717
rxn_27_59_832,cross_section_barn,reaction_cross_sections,12,0.2494648810782678,0.4430702950906604
rxn_27_59_832,cross_section_barn,reaction_cross_sections,13,0.27025362116812346,0.4191017381519746
rxn_27_59_832,cross_section_barn,reaction_cross_sections,14,0.2910423612579791,0.4383726591551662
rxn_27_59_832,cross_section_barn,reaction_cross_sections,15,0.31183110134783476,0.4175392849618573
rxn_27_59_832,cross_section_barn,reaction_cross_sections,16,0.3326198414376904,0.3878272256877464
rxn_27_59_832,cross_section_barn,reaction_cross_sections,17,0.35340858152754606,0.3468596207160384
rxn_27_59_832,cross_section_barn,reaction_cross_sections,18,0.3741973216174017,0.3247333969535089
rxn_27_59_832,cross_section_barn,reaction_cross_sections,19,0.39498606170725736,0.3064083308281713
rxn_29_65_5,cross_section_barn,reaction_cross_sections,1,0.060900199615495865,2.594399802214916
rxn_29_65_5,cross_section_barn,reaction_cross_sections,2,0.12180039923099173,2.05718484842859
rxn_29_65_5,cross_section_barn,reaction_cross_sections,3,0.1827005988464876,1.7244084345775292
rxn_29_65_5,cross_section_barn,reaction_cross_sections,4,0.24360079846198346,1.474316647642208
rxn_29_65_5,cross_section_barn,reaction_cross_sections,5,0.3045009980774793,1.2789256313885164
rxn_29_65_5,cross_section_barn,reaction_cross_sections,6,0.3654011976929752,1.1232419909352138
rxn_29_65_5,cross_section_barn,reaction_cross_sections,7,0.42630139730847105,1.0250925103777409
rxn_29_65_5,cross_section_barn,reaction_cross_sections,8,0.4872015969239669,0.9392089894784101
rxn_29_65_5,cross_section_barn,reaction_cross_sections,9,0.5481017965394628,0.8632372309430529
rxn_29_65_5,cross_section_barn,reaction_cross_sections,10,0.6090019961549586,0.7809402553269904
rxn_29_65_5,cross_section_barn,reaction_cross_sections,11,0.6699021957704545,0.7389762168388252
rxn_29_65_5,cross_section_barn,reaction_cross_sections,12,0.7308023953859504,0.6843345069956368
rxn_29_65_5,cross_section_barn,reaction_cross_sections,13,0.7917025950014462,0.642184346323365
rxn_29_65_5,cross_section_barn,reaction_cross_sections,14,0.8526027946169421,0.6342296833131753
rxn_29_65_5,cross_section_barn,reaction_cross_sections,15,0.913502994232438,0.6072905250962397
rxn_29_65_5,cross_section_barn,reaction_cross_sections,16,0.9744031938479338,0.6033459590878247
rxn_29_65_5,cross_section_barn,reaction_cross_sections,17,1.0353033934634297,0.5477191762342497
rxn_29_65_5,cross_section_barn,reaction_cross_sections,18,1.0962035930789256,0.540309887969463
rxn_34_82_5,cross_section_barn,reaction_cross_sections,1,0.060900199615495865,2.5701432518321643
rxn_34_82_5,cross_section_barn,reaction_cross_sections,2,0.12180039923099173,2.002895117763559
rxn_34_82_5,cross_section_barn,reaction_cross_sections,3,0.1827005988464876,1.7131499061764222
rxn_34_82_5,cross_section_barn,reaction_cross_sections,4,0.24360079846198346,1.4999338243657572
rxn_34_82_5,cross_section_barn,reaction_cross_sections,5,0.3045009980774793,1.2929479039964065
rxn_34_82_5,cross_section_barn,reaction_cross_sections,6,0.3654011976929752,1.1207720724331733
rxn_34_82_5,cross_section_barn,reaction_cross_sections,7,0.42630139730847105,1.0538710901529864
rxn_34_82_5,cross_section_barn,reaction_cross_sections,8,0.4872015969239669,0.9878381142543098
rxn_34_82_5,cross_section_barn,reaction_cross_sections,9,0.5481017965394628,0.9314136182947892
rxn_34_82_5,cross_section_barn,reaction_cross_sections,10,0.6090019961549586,0.8464672557892792
rxn_34_82_5,cross_section_barn,reaction_cross_sections,11,0.6699021957704545,0.8204969631736103
rxn_34_82_5,cross_section_barn,reaction_cross_sections,12,0.7308023953859504,0.7810171143484412
rxn_34_82_5,cross_section_barn,reaction_cross_sections,13,0.7917025950014462,0.7552318483066673
rxn_34_82_5,cross_section_barn,reaction_cross_sections,14,0.8526027946169421,0.7186200454120861
rxn_34_82_5,cross_section_barn,reaction_cross_sections,15,0.913502994232438,0.6940914660366846
rxn_34_82_5,cross_section_barn,reaction_cross_sections,16,0.9744031938479338,0.6891622959133823
rxn_34_82_5,cross_section_barn,reaction_cross_sections,17,1.0353033934634297,0.6527843338718808
rxn_34_82_5,cross_section_barn,reaction_cross_sections,18,1.0962035930789256,0.6158214947250524
rxn_39_89_4,cross_section_barn,reaction_cross_sections,1,0.01905347999752749,3.2275337459120106
rxn_39_89_4,cross_section_barn,reaction_cross_sections,2,0.03810695999505498,2.8755352437689936
rxn_39_89_4,cross_section_barn,reaction_cross_sections,3,0.05716043999258247,2.6959235204084435
rxn_39_89_4,cross_section_barn,reaction_cross_sections,4,0.07621391999010996,2.5861216458361955
rxn_39_89_4,cross_section_barn,reaction_cross_sections,5,0.09526739998763745,2.466645983417904
rxn_39_89_4,cross_section_barn,reaction_cross_sections,6,0.11432087998516494,2.3621349645840803
rxn_39_89_4,cross_section_barn,reaction_cross_sections,7,0.13337435998269243,2.254321292701271
rxn_39_89_4,cross_section_barn,reaction_cross_sections,8,0.15242783998021991,2.1847613265079615
rxn_39_89_4,cross_section_barn,reaction_cross_sections,9,0.1714813199777474,2.1058493539832175
rxn_39_89_4,cross_section_barn,reaction_cross_sections,10,0.1905347999752749,2.0287228740731873
rxn_39_89_4,cross_section_barn,reaction_cross_sections,11,0.20958827997280238,1.9754963427397785
rxn_39_89_4,cross_section_barn,reaction_cross_sections,12,0.22864175997032987,1.9888633157484654
rxn_39_89_4,cross_section_barn,reaction_cross_sections,13,0.24769523996785736,1.9633634629697463
rxn_39_89_4,cross_section_barn,reaction_cross_sections,14,0.26674871996538485,1.9834538597492082
rxn_39_89_4,cross_section_barn,reaction_cross_sections,15,0.28580219996291234,1.9971890068600548
rxn_39_89_4,cross_section_barn,reaction_cross_sections,16,0.30485567996043983,1.9692276051252877
rxn_39_89_4,cross_section_barn,reaction_cross_sections,17,0.3239091599579673,1.910882060067947
rxn_39_89_4,cross_section_barn,reaction_cross_sections,18,0.3429626399554948,1.908098201921511
rxn_39_89_4,cross_section_barn,reaction_cross_sections,19,0.3620161199530223,1.8747514744240306
rxn_39_89_4,cross_section_barn,reaction_cross_sections,20,0.3810695999505498,1.8455719911851967
rxn_39_89_4,cross_section_barn,reaction_cross_sections,21,0.4001230799480773,1.8563891132191839
rxn_39_89_4,cross_section_barn,reaction_cross_sections,22,0.41917655994560477,1.8459921540586097
rxn_39_89_4,cross_section_barn,reaction_cross_sections,23,0.43823003994313225,1.8078256835053512
rxn_39_89_4,cross_section_barn,reaction_cross_sections,24,0.45728351994065974,1.768121486394663
rxn_39_89_4,cross_section_barn,reaction_cross_sections,25,0.47633699993818723,1.7271550628583765
rxn_39_89_4,cross_section_barn,reaction_cross_sections,26,0.4953904799357147,1.6721565305265398
rxn_39_89_4,cross_section_barn,reaction_cross_sections,27,0.5144439599332422,1.66073478743753
rxn_39_89_4,cross_section_barn,reaction_cross_sections,28,0.5334974399307697,1.6660912362210243
rxn_39_89_4,cross_section_barn,reaction_cross_sections,29,0.5525509199282972,1.5984679057666114
rxn_39_89_4,cross_section_barn,reaction_cross_sections,30,0.5716043999258247,1.5422472727391905
rxn_39_89_606,cross_section_barn,reaction_cross_sections,1,0.019428597953343285,2.126089063289255
rxn_39_89_606,cross_section_barn,reaction_cross_sections,2,0.03885719590668657,1.6211157092290076
rxn_39_89_606,cross_section_barn,reaction_cross_sections,3,0.058285793860029855,1.5140287168417554
rxn_39_89_606,cross_section_barn,reaction_cross_sections,4,0.07771439181337314,1.3420438140720528
rxn_39_89_606,cross_section_barn,reaction_cross_sections,5,0.09714298976671643,1.2403141883504865
rxn_39_89_606,cross_section_barn,reaction_cross_sections,6,0.11657158772005971,1.1829696213059204
rxn_39_89_606,cross_section_barn,reaction_cross_sections,7,0.136000185673403,1.1681798169481654
rxn_39_89_606,cross_section_barn,reaction_cross_sections,8,0.15542878362674628,1.1827395562724439
rxn_39_89_606,cross_section_barn,reaction_cross_sections,9,0.17485738158008957,1.1210980452949566
rxn_39_89_606,cross_section_barn,reaction_cross_sections,10,0.19428597953343285,1.1892160361200044
rxn_39_89_606,cross_section_barn,reaction_cross_sections,11,0.21371457748677614,1.157418427408969
rxn_39_89_606,cross_section_barn,reaction_cross_sections,12,0.23314317544011942,1.1671397271616812
rxn_39_89_606,cross_section_barn,reaction_cross_sections,13,0.2525717733934627,1.1173047849938937
rxn_39_89_606,cross_section_barn,reaction_cross_sections,14,0.272000371346806,1.1396498356002147
rxn_39_89_606,cross_section_barn,reaction_cross_sections,15,0.2914289693001493,1.0428802589434416
rxn_39_89_606,cross_section_barn,reaction_cross_sections,16,0.31085756725349256,1.0619776556469258
rxn_39_89_606,cross_section_barn,reaction_cross_sections,17,0.33028616520683585,1.0920916050335738
rxn_39_89_606,cross_section_barn,reaction_cross_sections,18,0.34971476316017913,1.1009285385805003
rxn_39_89_606,cross_section_barn,reaction_cross_sections,19,0.3691433611135224,1.1789791385499968
rxn_39_89_606,cross_section_barn,reaction_cross_sections,20,0.3885719590668657,1.2018473564758279
rxn_39_89_606,cross_section_barn,reaction_cross_sections,21,0.408000557020209,1.183790583883477
rxn_39_89_606,cross_section_barn,reaction_cross_sections,22,0.42742915497355227,1.2572171955752658
rxn_39_89_606,cross_section_barn,reaction_cross_sections,23,0.44685775292689556,1.2962930538478619
rxn_39_89_606,cross_section_barn,reaction_cross_sections,24,0.46628635088023884,1.3155699484260333
rxn_39_89_606,cross_section_barn,reaction_cross_sections,25,0.4857149488335821,1.3276825571638284
rxn_39_89_606,cross_section_barn,reaction_cross_sections,26,0.5051435467869254,1.2632032011518357
rxn_39_89_626,cross_section_barn,reaction_cross_sections,1,0.02050015076921241,1.9353444001956137
rxn_39_89_626,cross_section_barn,reaction_cross_sections,2,0.04100030153842482,1.5583933105880843
rxn_39_89_626,cross_section_barn,reaction_cross_sections,3,0.06150045230763723,1.3972045985376136
rxn_39_89_626,cross_section_barn,reaction_cross_sections,4,0.08200060307684964,1.2556148978878103
rxn_39_89_626,cross_section_barn,reaction_cross_sections,5,0.10250075384606205,1.087428979763689
rxn_39_89_626,cross_section_barn,reaction_cross_sections,6,0.12300090461527446,1.0358183034201827
rxn_39_89_626,cross_section_barn,reaction_cross_sections,7,0.14350105538448688,1.1142323946438109
rxn_39_89_626,cross_section_barn,reaction_cross_sections,8,0.16400120615369929,0.9824516603140796
rxn_39_89_626,cross_section_barn,reaction_cross_sections,9,0.1845013569229117,0.9822411589341842
rxn_39_89_626,cross_section_barn,reaction_cross_sections,10,0.2050015076921241,1.0384035121792916
